;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
41356;41356;76.0;AT313;AT312;(27,);13.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.1275;506.0;76.0;250.0;100.0;0.2;(27,);{27: 506.0};{27: 506.0};{27: {76.0: 506.0}};4809
41360;41360;80.0;AT313;AT312;(27,);13.75;250.0;100.0;20.0;15.0;0.2;0.1275;294.0;80.0;250.0;100.0;0.2;(27,);{27: 294.0};{27: 294.0};{27: {80.0: 294.0}};4810
41364;41364;84.0;AT313;AT312;(27,);13.75;250.0;100.0;20.0;15.0;0.2;0.1275;140.0;84.0;250.0;100.0;0.2;(27,);{27: 140.0};{27: 140.0};{27: {84.0: 140.0}};4811
41368;41368;88.0;AT313;AT312;(27,);13.75;250.0;100.0;20.0;15.0;1.0;0.1275;55.0;88.0;250.0;100.0;0.2;(27,);{27: 55.0};{27: 55.0};{27: {88.0: 55.0}};4812
41372;41372;92.0;AT313;AT312;(27,);13.75;250.0;100.0;20.0;15.0;0.5000000000000001;0.1275;30.0;92.0;250.0;100.0;0.2;(27,);{27: 30.0};{27: 30.0};{27: {92.0: 30.0}};4813
41388;41388;12.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;12.0;250.0;100.0;0.2;(27, 26, 29);{27: 1.0};{29: 1.0};{27: {12.0: 1.0}};4814
41392;41392;16.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;7.0;16.0;250.0;100.0;0.2;(27, 26, 29);{27: 7.0};{29: 7.0};{27: {16.0: 7.0}};4815
41396;41396;20.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;26.0;20.0;250.0;100.0;0.2;(27, 26, 29);{27: 26.0};{29: 26.0};{27: {20.0: 26.0}};4816
41400;41400;24.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;96.0;24.0;250.0;100.0;0.2;(27, 26, 29);{27: 96.0};{29: 96.0};{27: {24.0: 96.0}};4817
41404;41404;28.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.4;0.21;201.0;28.0;250.0;100.0;0.2;(27, 26, 29);{27: 201.0};{29: 201.0};{27: {28.0: 201.0}};4818
41408;41408;32.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.5;0.21;219.0;32.0;250.0;100.0;0.2;(27, 26, 29);{27: 219.0};{29: 219.0};{27: {32.0: 219.0}};4819
41412;41412;36.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;1.0;0.21;205.0;36.0;250.0;100.0;0.2;(27, 26, 29);{27: 205.0};{29: 205.0};{27: {36.0: 205.0}};4820
41416;41416;40.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;172.0;40.0;250.0;100.0;0.2;(27, 26, 29);{27: 172.0};{29: 172.0};{27: {40.0: 172.0}};4821
41420;41420;44.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;161.0;44.0;250.0;100.0;0.2;(27, 26, 29);{27: 161.0};{29: 161.0};{27: {44.0: 161.0}};4822
41424;41424;48.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;102.0;48.0;250.0;100.0;0.2;(27, 26, 29);{27: 102.0};{29: 102.0};{27: {48.0: 102.0}};4823
41428;41428;52.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.5;0.21;118.0;52.0;250.0;100.0;0.2;(27, 26, 29);{27: 118.0};{29: 118.0};{27: {52.0: 118.0}};4824
41432;41432;56.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.3;0.21;123.0;56.0;250.0;100.0;0.2;(27, 26, 29);{27: 123.0};{29: 123.0};{27: {56.0: 123.0}};4825
41436;41436;60.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;1.0;0.21;146.0;60.0;250.0;100.0;0.2;(27, 26, 29);{27: 146.0};{29: 146.0};{27: {60.0: 146.0}};4826
41440;41440;64.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;157.0;64.0;250.0;100.0;0.2;(27, 26, 29);{27: 157.0};{29: 157.0};{27: {64.0: 157.0}};4827
41444;41444;68.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.5;0.21;149.0;68.0;250.0;100.0;0.2;(27, 26, 29);{27: 149.0};{29: 149.0};{27: {68.0: 149.0}};4828
41448;41448;72.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;164.0;72.0;250.0;100.0;0.2;(27, 26, 29);{27: 164.0};{29: 164.0};{27: {72.0: 164.0}};4829
41452;41452;76.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;120.0;76.0;250.0;100.0;0.2;(27, 26, 29);{27: 120.0};{29: 120.0};{27: {76.0: 120.0}};4830
41456;41456;80.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.4;0.21;65.0;80.0;250.0;100.0;0.2;(27, 26, 29);{27: 65.0};{29: 65.0};{27: {80.0: 65.0}};4831
41460;41460;84.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;36.0;84.0;250.0;100.0;0.2;(27, 26, 29);{27: 36.0};{29: 36.0};{27: {84.0: 36.0}};4832
41464;41464;88.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;11.0;88.0;250.0;100.0;0.2;(27, 26, 29);{27: 11.0};{29: 11.0};{27: {88.0: 11.0}};4833
41468;41468;92.0;AT313;AT121;(27, 26, 29);55.0;250.0;100.0;20.0;15.0;0.3;0.21;8.0;92.0;250.0;100.0;0.2;(27, 26, 29);{27: 8.0};{29: 8.0};{27: {92.0: 8.0}};4834
41504;41504;32.0;AT313;AT211;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 34);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;2.0;32.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 34);{27: 2.0};{34: 2.0};{27: {32.0: 2.0}};4835
41516;41516;44.0;AT313;AT211;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 34);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;1.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 34);{27: 1.0};{34: 1.0};{27: {44.0: 1.0}};4836
41536;41536;64.0;AT313;AT211;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 34);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;1.0;64.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 34);{27: 1.0};{34: 1.0};{27: {64.0: 1.0}};4837
41608;41608;40.0;AT313;AT226;(27, 26, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;40.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 37);{27: 1.0};{37: 1.0};{27: {40.0: 1.0}};4838
41612;41612;44.0;AT313;AT226;(27, 26, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;2.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 37);{27: 2.0};{37: 2.0};{27: {44.0: 2.0}};4839
41624;41624;56.0;AT313;AT226;(27, 26, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;56.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 37);{27: 1.0};{37: 1.0};{27: {56.0: 1.0}};4840
41640;41640;72.0;AT313;AT226;(27, 26, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;72.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 37);{27: 1.0};{37: 1.0};{27: {72.0: 1.0}};4841
41644;41644;76.0;AT313;AT226;(27, 26, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;1.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 37);{27: 1.0};{37: 1.0};{27: {76.0: 1.0}};4842
41684;41684;20.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.4;0.2375;1.0;20.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 1.0};{41: 1.0};{27: {20.0: 1.0}};4843
41692;41692;28.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;3.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 3.0};{41: 3.0};{27: {28.0: 3.0}};4844
41696;41696;32.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;1.0;0.2375;1.0;32.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 1.0};{41: 1.0};{27: {32.0: 1.0}};4845
41700;41700;36.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;36.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 1.0};{41: 1.0};{27: {36.0: 1.0}};4846
41708;41708;44.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 1.0};{41: 1.0};{27: {44.0: 1.0}};4847
41712;41712;48.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;2.0;48.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 2.0};{41: 2.0};{27: {48.0: 2.0}};4848
41716;41716;52.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.6000000000000001;0.2375;1.0;52.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 1.0};{41: 1.0};{27: {52.0: 1.0}};4849
41740;41740;76.0;AT313;AT223;(27, 26, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;20.0;15.0;0.9000000000000001;0.2375;1.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 39, 41);{27: 1.0};{41: 1.0};{27: {76.0: 1.0}};4850
41780;41780;20.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;20.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {20.0: 1.0}};4851
41784;41784;24.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.5;0.21;2.0;24.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 2.0};{44: 2.0};{27: {24.0: 2.0}};4852
41796;41796;36.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;1.0;36.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {36.0: 1.0}};4853
41800;41800;40.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;40.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {40.0: 1.0}};4854
41804;41804;44.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;4.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 4.0};{44: 4.0};{27: {44.0: 4.0}};4855
41808;41808;48.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;48.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {48.0: 1.0}};4856
41812;41812;52.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;2.0;52.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 2.0};{44: 2.0};{27: {52.0: 2.0}};4857
41816;41816;56.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;4.0;56.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 4.0};{44: 4.0};{27: {56.0: 4.0}};4858
41820;41820;60.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.4;0.21;2.0;60.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 2.0};{44: 2.0};{27: {60.0: 2.0}};4859
41828;41828;68.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;1.0;0.21;2.0;68.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 2.0};{44: 2.0};{27: {68.0: 2.0}};4860
41836;41836;76.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {76.0: 1.0}};4861
41840;41840;80.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;80.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {80.0: 1.0}};4862
41844;41844;84.0;AT313;AT221;(27, 26, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;84.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44);{27: 1.0};{44: 1.0};{27: {84.0: 1.0}};4863
41884;41884;28.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 1.0};{46: 1.0};{27: {28.0: 1.0}};4864
41888;41888;32.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;1.0;0.265;1.0;32.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 1.0};{46: 1.0};{27: {32.0: 1.0}};4865
41896;41896;40.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;0.5;0.265;2.0;40.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 2.0};{46: 2.0};{27: {40.0: 2.0}};4866
41904;41904;48.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;0.3;0.265;1.0;48.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 1.0};{46: 1.0};{27: {48.0: 1.0}};4867
41912;41912;56.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;0.4;0.265;1.0;56.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 1.0};{46: 1.0};{27: {56.0: 1.0}};4868
41924;41924;68.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;68.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 1.0};{46: 1.0};{27: {68.0: 1.0}};4869
41932;41932;76.0;AT313;AT224;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;20.0;15.0;0.4;0.265;1.0;76.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46);{27: 1.0};{46: 1.0};{27: {76.0: 1.0}};4870
41980;41980;28.0;AT313;AT113;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46, 47);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;1.0;28.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 46, 47);{27: 1.0};{47: 1.0};{27: {28.0: 1.0}};4871
42092;42092;44.0;AT313;SL1;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 49);82.5;250.0;100.0;20.0;15.0;1.0;0.265;1.0;44.0;250.0;100.0;0.2;(27, 26, 25, 21, 22, 23, 24, 38, 44, 45, 49);{27: 1.0};{49: 1.0};{27: {44.0: 1.0}};4872
42156;42156;12.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.3;0.21;2.0;12.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 2.0};{52: 2.0};{27: {12.0: 2.0}};4873
42164;42164;20.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.3;0.21;6.0;20.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 6.0};{52: 6.0};{27: {20.0: 6.0}};4874
42168;42168;24.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.5;0.21;29.0;24.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 29.0};{52: 29.0};{27: {24.0: 29.0}};4875
42172;42172;28.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;1.0;0.21;46.0;28.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 46.0};{52: 46.0};{27: {28.0: 46.0}};4876
42176;42176;32.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.3;0.21;65.0;32.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 65.0};{52: 65.0};{27: {32.0: 65.0}};4877
42180;42180;36.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;58.0;36.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 58.0};{52: 58.0};{27: {36.0: 58.0}};4878
42184;42184;40.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.3;0.21;42.0;40.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 42.0};{52: 42.0};{27: {40.0: 42.0}};4879
42188;42188;44.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;31.0;44.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 31.0};{52: 31.0};{27: {44.0: 31.0}};4880
42192;42192;48.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.3;0.21;27.0;48.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 27.0};{52: 27.0};{27: {48.0: 27.0}};4881
42196;42196;52.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.3;0.21;22.0;52.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 22.0};{52: 22.0};{27: {52.0: 22.0}};4882
42200;42200;56.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;21.0;56.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 21.0};{52: 21.0};{27: {56.0: 21.0}};4883
42204;42204;60.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.5;0.21;31.0;60.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 31.0};{52: 31.0};{27: {60.0: 31.0}};4884
42208;42208;64.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;35.0;64.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 35.0};{52: 35.0};{27: {64.0: 35.0}};4885
42212;42212;68.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;45.0;68.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 45.0};{52: 45.0};{27: {68.0: 45.0}};4886
42216;42216;72.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;30.0;72.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 30.0};{52: 30.0};{27: {72.0: 30.0}};4887
42220;42220;76.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.5;0.21;26.0;76.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 26.0};{52: 26.0};{27: {76.0: 26.0}};4888
42224;42224;80.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;14.0;80.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 14.0};{52: 14.0};{27: {80.0: 14.0}};4889
42228;42228;84.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;1.0;0.21;11.0;84.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 11.0};{52: 11.0};{27: {84.0: 11.0}};4890
42236;42236;92.0;AT313;AT124;(27, 26, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.4;0.21;1.0;92.0;250.0;100.0;0.2;(27, 26, 29, 30, 53, 52);{27: 1.0};{52: 1.0};{27: {92.0: 1.0}};4891
42256;42256;16.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;16.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 1.0};{56: 1.0};{27: {16.0: 1.0}};4892
42260;42260;20.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;20.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 1.0};{56: 1.0};{27: {20.0: 1.0}};4893
42264;42264;24.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.5;0.21;4.0;24.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {24.0: 4.0}};4894
42268;42268;28.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.3;0.21;4.0;28.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {28.0: 4.0}};4895
42272;42272;32.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;3.0;32.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 3.0};{56: 3.0};{27: {32.0: 3.0}};4896
42276;42276;36.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.3;0.21;4.0;36.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {36.0: 4.0}};4897
42280;42280;40.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.4;0.21;5.0;40.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 5.0};{56: 5.0};{27: {40.0: 5.0}};4898
42284;42284;44.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;1.0;0.21;4.0;44.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {44.0: 4.0}};4899
42288;42288;48.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;1.0;0.21;3.0;48.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 3.0};{56: 3.0};{27: {48.0: 3.0}};4900
42292;42292;52.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;52.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 1.0};{56: 1.0};{27: {52.0: 1.0}};4901
42296;42296;56.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;3.0;56.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 3.0};{56: 3.0};{27: {56.0: 3.0}};4902
42300;42300;60.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;4.0;60.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {60.0: 4.0}};4903
42304;42304;64.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;6.0;64.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 6.0};{56: 6.0};{27: {64.0: 6.0}};4904
42308;42308;68.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.4;0.21;4.0;68.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {68.0: 4.0}};4905
42312;42312;72.0;AT313;AT123;(27, 26, 29, 30, 54, 56);55.0;250.0;100.0;20.0;15.0;0.3;0.21;4.0;72.0;250.0;100.0;0.2;(27, 26, 29, 30, 54, 56);{27: 4.0};{56: 4.0};{27: {72.0: 4.0}};4906
