;Unnamed: 0;Unnamed: 0.1;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
8671;65928;65928;72.0;SL1;AT123;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;72.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{49: 1.0};{56: 1.0};{49: {72.0: 1.0}};8671
8672;65932;65932;76.0;SL1;AT123;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;1.0;76.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{49: 1.0};{56: 1.0};{49: {76.0: 1.0}};8672
8673;65936;65936;80.0;SL1;AT123;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;15.0;15.0;1.0;0.21;1.0;80.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{49: 1.0};{56: 1.0};{49: {80.0: 1.0}};8673
8674;65948;65948;92.0;SL1;AT123;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;1.0;92.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{49: 1.0};{56: 1.0};{49: {92.0: 1.0}};8674
8675;65976;65976;24.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;1.0;24.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 1.0};{59: 1.0};{49: {24.0: 1.0}};8675
8676;65984;65984;32.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;3.0;32.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 3.0};{59: 3.0};{49: {32.0: 3.0}};8676
8677;65988;65988;36.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;2.0;36.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 2.0};{59: 2.0};{49: {36.0: 2.0}};8677
8678;65992;65992;40.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;1.0;0.21;2.0;40.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 2.0};{59: 2.0};{49: {40.0: 2.0}};8678
8679;65996;65996;44.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;3.0;44.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 3.0};{59: 3.0};{49: {44.0: 3.0}};8679
8680;66000;66000;48.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.3;0.21;1.0;48.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 1.0};{59: 1.0};{49: {48.0: 1.0}};8680
8681;66012;66012;60.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;2.0;60.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 2.0};{59: 2.0};{49: {60.0: 2.0}};8681
8682;66016;66016;64.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;1.0;0.21;1.0;64.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 1.0};{59: 1.0};{49: {64.0: 1.0}};8682
8683;66024;66024;72.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;3.0;72.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 3.0};{59: 3.0};{49: {72.0: 3.0}};8683
8684;66028;66028;76.0;SL1;AT127;(49, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;4.0;76.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 59);{49: 4.0};{59: 4.0};{49: {76.0: 4.0}};8684
8685;66076;66076;28.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.5000000000000001;0.155;2.0;28.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 2.0};{63: 2.0};{49: {28.0: 2.0}};8685
8686;66084;66084;36.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.5000000000000001;0.155;4.0;36.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 4.0};{63: 4.0};{49: {36.0: 4.0}};8686
8687;66088;66088;40.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.6000000000000001;0.155;1.0;40.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {40.0: 1.0}};8687
8688;66096;66096;48.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.3;0.155;1.0;48.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {48.0: 1.0}};8688
8689;66100;66100;52.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.155;3.0;52.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 3.0};{63: 3.0};{49: {52.0: 3.0}};8689
8690;66104;66104;56.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.5000000000000001;0.155;2.0;56.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 2.0};{63: 2.0};{49: {56.0: 2.0}};8690
8691;66112;66112;64.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.8000000000000003;0.155;1.0;64.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {64.0: 1.0}};8691
8692;66116;66116;68.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.8000000000000003;0.155;3.0;68.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 3.0};{63: 3.0};{49: {68.0: 3.0}};8692
8693;66120;66120;72.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;1.0;0.155;1.0;72.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {72.0: 1.0}};8693
8694;66124;66124;76.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.2;0.155;1.0;76.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {76.0: 1.0}};8694
8695;66128;66128;80.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;0.4000000000000001;0.155;1.0;80.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {80.0: 1.0}};8695
8696;66136;66136;88.0;SL1;AT122;(49, 46, 47, 48, 61, 63);27.5;250.0;100.0;15.0;15.0;1.0;0.155;1.0;88.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63);{49: 1.0};{63: 1.0};{49: {88.0: 1.0}};8696
8697;66168;66168;24.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;1.0;24.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 1.0};{65: 1.0};{49: {24.0: 1.0}};8697
8698;66176;66176;32.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;3.0;32.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 3.0};{65: 3.0};{49: {32.0: 3.0}};8698
8699;66184;66184;40.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;3.0;40.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 3.0};{65: 3.0};{49: {40.0: 3.0}};8699
8700;66192;66192;48.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;1.0;48.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 1.0};{65: 1.0};{49: {48.0: 1.0}};8700
8701;66216;66216;72.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;1.0;72.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 1.0};{65: 1.0};{49: {72.0: 1.0}};8701
8702;66220;66220;76.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;1.0;76.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 1.0};{65: 1.0};{49: {76.0: 1.0}};8702
8703;66224;66224;80.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;1.0;80.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 1.0};{65: 1.0};{49: {80.0: 1.0}};8703
8704;66228;66228;84.0;SL1;AT112;(49, 46, 47, 48, 61, 65);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;1.0;84.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 65);{49: 1.0};{65: 1.0};{49: {84.0: 1.0}};8704
8705;66256;66256;16.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.2925;1.0;16.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 1.0};{77: 1.0};{49: {16.0: 1.0}};8705
8706;66260;66260;20.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.2925;2.0;20.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 2.0};{77: 2.0};{49: {20.0: 2.0}};8706
8707;66264;66264;24.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.4;0.2925;10.0;24.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 10.0};{77: 10.0};{49: {24.0: 10.0}};8707
8708;66268;66268;28.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.2925;9.0;28.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 9.0};{77: 9.0};{49: {28.0: 9.0}};8708
8709;66272;66272;32.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.5;0.2925;10.0;32.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 10.0};{77: 10.0};{49: {32.0: 10.0}};8709
8710;66276;66276;36.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.2925;5.0;36.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 5.0};{77: 5.0};{49: {36.0: 5.0}};8710
8711;66280;66280;40.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.2925;11.0;40.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 11.0};{77: 11.0};{49: {40.0: 11.0}};8711
8712;66284;66284;44.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;1.0;0.2925;7.0;44.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 7.0};{77: 7.0};{49: {44.0: 7.0}};8712
8713;66288;66288;48.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;1.0;0.2925;10.0;48.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 10.0};{77: 10.0};{49: {48.0: 10.0}};8713
8714;66292;66292;52.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.2925;6.0;52.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 6.0};{77: 6.0};{49: {52.0: 6.0}};8714
8715;66296;66296;56.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.2925;4.0;56.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 4.0};{77: 4.0};{49: {56.0: 4.0}};8715
8716;66300;66300;60.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.2925;5.0;60.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 5.0};{77: 5.0};{49: {60.0: 5.0}};8716
8717;66304;66304;64.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;1.0;0.2925;7.0;64.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 7.0};{77: 7.0};{49: {64.0: 7.0}};8717
8718;66308;66308;68.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;1.0;0.2925;6.0;68.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 6.0};{77: 6.0};{49: {68.0: 6.0}};8718
8719;66312;66312;72.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.2925;7.0;72.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 7.0};{77: 7.0};{49: {72.0: 7.0}};8719
8720;66316;66316;76.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.2925;5.0;76.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 5.0};{77: 5.0};{49: {76.0: 5.0}};8720
8721;66320;66320;80.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.4;0.2925;6.0;80.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 6.0};{77: 6.0};{49: {80.0: 6.0}};8721
8722;66324;66324;84.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.4;0.2925;4.0;84.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 4.0};{77: 4.0};{49: {84.0: 4.0}};8722
8723;66328;66328;88.0;SL1;AT130;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.2925;2.0;88.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{49: 2.0};{77: 2.0};{49: {88.0: 2.0}};8723
8724;66356;66356;20.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.5;0.375;2.0;20.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 2.0};{83: 2.0};{49: {20.0: 2.0}};8724
8725;66360;66360;24.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.7999999999999999;0.375;2.0;24.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 2.0};{83: 2.0};{49: {24.0: 2.0}};8725
8726;66364;66364;28.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.7999999999999999;0.375;2.0;28.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 2.0};{83: 2.0};{49: {28.0: 2.0}};8726
8727;66368;66368;32.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.6;0.375;4.0;32.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 4.0};{83: 4.0};{49: {32.0: 4.0}};8727
8728;66372;66372;36.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;1.0;0.375;1.0;36.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 1.0};{83: 1.0};{49: {36.0: 1.0}};8728
8729;66376;66376;40.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.4;0.375;5.0;40.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 5.0};{83: 5.0};{49: {40.0: 5.0}};8729
8730;66384;66384;48.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.5;0.375;4.0;48.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 4.0};{83: 4.0};{49: {48.0: 4.0}};8730
8731;66388;66388;52.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.5;0.375;1.0;52.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 1.0};{83: 1.0};{49: {52.0: 1.0}};8731
8732;66392;66392;56.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.7;0.375;2.0;56.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 2.0};{83: 2.0};{49: {56.0: 2.0}};8732
8733;66396;66396;60.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;1.0;0.375;2.0;60.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 2.0};{83: 2.0};{49: {60.0: 2.0}};8733
8734;66400;66400;64.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.8999999999999999;0.375;4.0;64.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 4.0};{83: 4.0};{49: {64.0: 4.0}};8734
8735;66404;66404;68.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;1.0;0.375;4.0;68.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 4.0};{83: 4.0};{49: {68.0: 4.0}};8735
8736;66408;66408;72.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.8999999999999999;0.375;5.0;72.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 5.0};{83: 5.0};{49: {72.0: 5.0}};8736
8737;66412;66412;76.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.7999999999999999;0.375;3.0;76.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 3.0};{83: 3.0};{49: {76.0: 3.0}};8737
8738;66420;66420;84.0;SL1;CZ;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;15.0;15.0;0.8999999999999999;0.375;2.0;84.0;250.0;100.0;0.2;(49, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{49: 2.0};{83: 2.0};{49: {84.0: 2.0}};8738
8739;66456;66456;24.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;1.0;0.2375;2.0;24.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 2.0};{1: 2.0};{51: {24.0: 2.0}};8739
8740;66464;66464;32.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;3.0;32.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 3.0};{1: 3.0};{51: {32.0: 3.0}};8740
8741;66468;66468;36.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;2.0;36.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 2.0};{1: 2.0};{51: {36.0: 2.0}};8741
8742;66472;66472;40.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;1.0;40.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 1.0};{1: 1.0};{51: {40.0: 1.0}};8742
8743;66476;66476;44.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;2.0;44.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 2.0};{1: 2.0};{51: {44.0: 2.0}};8743
8744;66480;66480;48.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;3.0;48.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 3.0};{1: 3.0};{51: {48.0: 3.0}};8744
8745;66484;66484;52.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;1.0;52.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 1.0};{1: 1.0};{51: {52.0: 1.0}};8745
8746;66488;66488;56.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;3.0;56.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 3.0};{1: 3.0};{51: {56.0: 3.0}};8746
8747;66492;66492;60.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;4.0;60.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 4.0};{1: 4.0};{51: {60.0: 4.0}};8747
8748;66512;66512;80.0;AT124;DE2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;1.0;80.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 1);{51: 1.0};{1: 1.0};{51: {80.0: 1.0}};8748
8749;66552;66552;24.0;AT124;AT322;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;1.0;24.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);{51: 1.0};{2: 1.0};{51: {24.0: 1.0}};8749
8750;66560;66560;32.0;AT124;AT322;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;1.0;32.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);{51: 1.0};{2: 1.0};{51: {32.0: 1.0}};8750
8751;66564;66564;36.0;AT124;AT322;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;1.0;36.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);{51: 1.0};{2: 1.0};{51: {36.0: 1.0}};8751
8752;66572;66572;44.0;AT124;AT322;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;1.0;44.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);{51: 1.0};{2: 1.0};{51: {44.0: 1.0}};8752
8753;66576;66576;48.0;AT124;AT322;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);68.75;250.0;100.0;15.0;15.0;0.8000000000000003;0.2375;1.0;48.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);{51: 1.0};{2: 1.0};{51: {48.0: 1.0}};8753
8754;66580;66580;52.0;AT124;AT322;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;3.0;52.0;250.0;100.0;0.2;(51, 52, 53, 30, 29, 25, 21, 10, 9, 8, 2);{51: 3.0};{2: 3.0};{51: {52.0: 3.0}};8754
