;Unnamed: 0;Unnamed: 0.1;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
5194;44588;44588;44.0;AT121;AT226;(29, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;15.0;15.0;0.3;0.21;1.0;44.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 37);{29: 1.0};{37: 1.0};{29: {44.0: 1.0}};5194
5195;44604;44604;60.0;AT121;AT226;(29, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;60.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 37);{29: 1.0};{37: 1.0};{29: {60.0: 1.0}};5195
5196;44608;44608;64.0;AT121;AT226;(29, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;15.0;15.0;0.4;0.21;2.0;64.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 37);{29: 2.0};{37: 2.0};{29: {64.0: 2.0}};5196
5197;44612;44612;68.0;AT121;AT226;(29, 25, 21, 22, 23, 24, 37);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;68.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 37);{29: 1.0};{37: 1.0};{29: {68.0: 1.0}};5197
5198;44660;44660;20.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;2.0;20.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 2.0};{41: 2.0};{29: {20.0: 2.0}};5198
5199;44664;44664;24.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;3.0;24.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 3.0};{41: 3.0};{29: {24.0: 3.0}};5199
5200;44668;44668;28.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;1.0;0.2375;6.0;28.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 6.0};{41: 6.0};{29: {28.0: 6.0}};5200
5201;44672;44672;32.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;3.0;32.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 3.0};{41: 3.0};{29: {32.0: 3.0}};5201
5202;44676;44676;36.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;7.0;36.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 7.0};{41: 7.0};{29: {36.0: 7.0}};5202
5203;44680;44680;40.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.3;0.2375;2.0;40.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 2.0};{41: 2.0};{29: {40.0: 2.0}};5203
5204;44684;44684;44.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;4.0;44.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 4.0};{41: 4.0};{29: {44.0: 4.0}};5204
5205;44688;44688;48.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;4.0;48.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 4.0};{41: 4.0};{29: {48.0: 4.0}};5205
5206;44692;44692;52.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;2.0;52.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 2.0};{41: 2.0};{29: {52.0: 2.0}};5206
5207;44696;44696;56.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.5;0.2375;3.0;56.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 3.0};{41: 3.0};{29: {56.0: 3.0}};5207
5208;44700;44700;60.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.9000000000000001;0.2375;5.0;60.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 5.0};{41: 5.0};{29: {60.0: 5.0}};5208
5209;44704;44704;64.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;7.0;64.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 7.0};{41: 7.0};{29: {64.0: 7.0}};5209
5210;44708;44708;68.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;6.0;68.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 6.0};{41: 6.0};{29: {68.0: 6.0}};5210
5211;44712;44712;72.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.4;0.2375;5.0;72.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 5.0};{41: 5.0};{29: {72.0: 5.0}};5211
5212;44716;44716;76.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;1.0;0.2375;3.0;76.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 3.0};{41: 3.0};{29: {76.0: 3.0}};5212
5213;44720;44720;80.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.7000000000000002;0.2375;1.0;80.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 1.0};{41: 1.0};{29: {80.0: 1.0}};5213
5214;44728;44728;88.0;AT121;AT223;(29, 25, 21, 22, 23, 24, 39, 41);68.75;250.0;100.0;15.0;15.0;0.6000000000000001;0.2375;1.0;88.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 39, 41);{29: 1.0};{41: 1.0};{29: {88.0: 1.0}};5214
5215;44756;44756;20.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;1.0;20.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 1.0};{44: 1.0};{29: {20.0: 1.0}};5215
5216;44760;44760;24.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;1.0;0.21;1.0;24.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 1.0};{44: 1.0};{29: {24.0: 1.0}};5216
5217;44764;44764;28.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.8000000000000003;0.21;3.0;28.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 3.0};{44: 3.0};{29: {28.0: 3.0}};5217
5218;44768;44768;32.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;1.0;0.21;1.0;32.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 1.0};{44: 1.0};{29: {32.0: 1.0}};5218
5219;44772;44772;36.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;1.0;0.21;3.0;36.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 3.0};{44: 3.0};{29: {36.0: 3.0}};5219
5220;44776;44776;40.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.5;0.21;4.0;40.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 4.0};{44: 4.0};{29: {40.0: 4.0}};5220
5221;44780;44780;44.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;1.0;0.21;4.0;44.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 4.0};{44: 4.0};{29: {44.0: 4.0}};5221
5222;44784;44784;48.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;4.0;48.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 4.0};{44: 4.0};{29: {48.0: 4.0}};5222
5223;44788;44788;52.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;2.0;52.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 2.0};{44: 2.0};{29: {52.0: 2.0}};5223
5224;44792;44792;56.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;1.0;56.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 1.0};{44: 1.0};{29: {56.0: 1.0}};5224
5225;44796;44796;60.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.7000000000000002;0.21;2.0;60.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 2.0};{44: 2.0};{29: {60.0: 2.0}};5225
5226;44808;44808;72.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;4.0;72.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 4.0};{44: 4.0};{29: {72.0: 4.0}};5226
5227;44812;44812;76.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.4;0.21;1.0;76.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 1.0};{44: 1.0};{29: {76.0: 1.0}};5227
5228;44820;44820;84.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.4;0.21;2.0;84.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 2.0};{44: 2.0};{29: {84.0: 2.0}};5228
5229;44824;44824;88.0;AT121;AT221;(29, 25, 21, 22, 23, 24, 38, 44);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;1.0;88.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44);{29: 1.0};{44: 1.0};{29: {88.0: 1.0}};5229
5230;44860;44860;28.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.265;4.0;28.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 4.0};{46: 4.0};{29: {28.0: 4.0}};5230
5231;44868;44868;36.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.9000000000000001;0.265;1.0;36.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 1.0};{46: 1.0};{29: {36.0: 1.0}};5231
5232;44872;44872;40.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.6000000000000001;0.265;2.0;40.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 2.0};{46: 2.0};{29: {40.0: 2.0}};5232
5233;44880;44880;48.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.4;0.265;2.0;48.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 2.0};{46: 2.0};{29: {48.0: 2.0}};5233
5234;44884;44884;52.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.8000000000000003;0.265;4.0;52.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 4.0};{46: 4.0};{29: {52.0: 4.0}};5234
5235;44888;44888;56.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;1.0;0.265;1.0;56.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 1.0};{46: 1.0};{29: {56.0: 1.0}};5235
5236;44904;44904;72.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.265;2.0;72.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 2.0};{46: 2.0};{29: {72.0: 2.0}};5236
5237;44908;44908;76.0;AT121;AT224;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);82.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.265;1.0;76.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 46);{29: 1.0};{46: 1.0};{29: {76.0: 1.0}};5237
5238;44952;44952;24.0;AT121;AT113;(30, 54, 58, 59, 70, 64, 63, 61, 48);55.0;250.0;100.0;15.0;15.0;0.5;0.21;1.0;24.0;250.0;100.0;0.2;(30, 54, 58, 59, 70, 64, 63, 61, 48);{30: 1.0};{48: 1.0};{30: {24.0: 1.0}};5238
5239;44964;44964;36.0;AT121;AT113;(30, 54, 58, 59, 70, 64, 63, 61, 48);55.0;250.0;100.0;15.0;15.0;0.6000000000000001;0.21;2.0;36.0;250.0;100.0;0.2;(30, 54, 58, 59, 70, 64, 63, 61, 48);{30: 2.0};{48: 2.0};{30: {36.0: 2.0}};5239
5240;44976;44976;48.0;AT121;AT113;(30, 54, 58, 59, 70, 64, 63, 61, 48);55.0;250.0;100.0;15.0;15.0;0.5;0.21;1.0;48.0;250.0;100.0;0.2;(30, 54, 58, 59, 70, 64, 63, 61, 48);{30: 1.0};{48: 1.0};{30: {48.0: 1.0}};5240
5241;44980;44980;52.0;AT121;AT113;(30, 54, 58, 59, 70, 64, 63, 61, 48);55.0;250.0;100.0;15.0;15.0;0.9000000000000001;0.21;1.0;52.0;250.0;100.0;0.2;(30, 54, 58, 59, 70, 64, 63, 61, 48);{30: 1.0};{48: 1.0};{30: {52.0: 1.0}};5241
5242;45064;45064;40.0;AT121;SL1;(29, 25, 21, 22, 23, 24, 38, 44, 45, 49);82.5;250.0;100.0;15.0;15.0;0.9000000000000001;0.265;1.0;40.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 49);{29: 1.0};{49: 1.0};{29: {40.0: 1.0}};5242
5243;45080;45080;56.0;AT121;SL1;(29, 25, 21, 22, 23, 24, 38, 44, 45, 49);82.5;250.0;100.0;15.0;15.0;0.5;0.265;1.0;56.0;250.0;100.0;0.2;(29, 25, 21, 22, 23, 24, 38, 44, 45, 49);{29: 1.0};{49: 1.0};{29: {56.0: 1.0}};5243
5244;45132;45132;12.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;2.0;12.0;250.0;100.0;0.2;(30, 53, 52);{30: 2.0};{52: 2.0};{30: {12.0: 2.0}};5244
5245;45136;45136;16.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;2.0;16.0;250.0;100.0;0.2;(30, 53, 52);{30: 2.0};{52: 2.0};{30: {16.0: 2.0}};5245
5246;45140;45140;20.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;10.0;20.0;250.0;100.0;0.2;(30, 53, 52);{30: 10.0};{52: 10.0};{30: {20.0: 10.0}};5246
5247;45144;45144;24.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;59.0;24.0;250.0;100.0;0.2;(30, 53, 52);{30: 59.0};{52: 59.0};{30: {24.0: 59.0}};5247
5248;45148;45148;28.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;93.0;28.0;250.0;100.0;0.2;(30, 53, 52);{30: 93.0};{52: 93.0};{30: {28.0: 93.0}};5248
5249;45152;45152;32.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;94.0;32.0;250.0;100.0;0.2;(30, 53, 52);{30: 94.0};{52: 94.0};{30: {32.0: 94.0}};5249
5250;45156;45156;36.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;90.0;36.0;250.0;100.0;0.2;(30, 53, 52);{30: 90.0};{52: 90.0};{30: {36.0: 90.0}};5250
5251;45160;45160;40.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;88.0;40.0;250.0;100.0;0.2;(30, 53, 52);{30: 88.0};{52: 88.0};{30: {40.0: 88.0}};5251
5252;45164;45164;44.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;72.0;44.0;250.0;100.0;0.2;(30, 53, 52);{30: 72.0};{52: 72.0};{30: {44.0: 72.0}};5252
5253;45168;45168;48.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;51.0;48.0;250.0;100.0;0.2;(30, 53, 52);{30: 51.0};{52: 51.0};{30: {48.0: 51.0}};5253
5254;45172;45172;52.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;58.0;52.0;250.0;100.0;0.2;(30, 53, 52);{30: 58.0};{52: 58.0};{30: {52.0: 58.0}};5254
5255;45176;45176;56.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;46.0;56.0;250.0;100.0;0.2;(30, 53, 52);{30: 46.0};{52: 46.0};{30: {56.0: 46.0}};5255
5256;45180;45180;60.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;64.0;60.0;250.0;100.0;0.2;(30, 53, 52);{30: 64.0};{52: 64.0};{30: {60.0: 64.0}};5256
5257;45184;45184;64.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;83.0;64.0;250.0;100.0;0.2;(30, 53, 52);{30: 83.0};{52: 83.0};{30: {64.0: 83.0}};5257
5258;45188;45188;68.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;70.0;68.0;250.0;100.0;0.2;(30, 53, 52);{30: 70.0};{52: 70.0};{30: {68.0: 70.0}};5258
5259;45192;45192;72.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;55.0;72.0;250.0;100.0;0.2;(30, 53, 52);{30: 55.0};{52: 55.0};{30: {72.0: 55.0}};5259
5260;45196;45196;76.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;45.0;76.0;250.0;100.0;0.2;(30, 53, 52);{30: 45.0};{52: 45.0};{30: {76.0: 45.0}};5260
5261;45200;45200;80.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;41.0;80.0;250.0;100.0;0.2;(30, 53, 52);{30: 41.0};{52: 41.0};{30: {80.0: 41.0}};5261
5262;45204;45204;84.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;16.0;84.0;250.0;100.0;0.2;(30, 53, 52);{30: 16.0};{52: 16.0};{30: {84.0: 16.0}};5262
5263;45208;45208;88.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;10.0;88.0;250.0;100.0;0.2;(30, 53, 52);{30: 10.0};{52: 10.0};{30: {88.0: 10.0}};5263
5264;45212;45212;92.0;AT121;AT124;(30, 53, 52);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;4.0;92.0;250.0;100.0;0.2;(30, 53, 52);{30: 4.0};{52: 4.0};{30: {92.0: 4.0}};5264
5265;45228;45228;12.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.2;0.1825;3.0;12.0;250.0;100.0;0.2;(30, 54, 56);{30: 3.0};{56: 3.0};{30: {12.0: 3.0}};5265
5266;45232;45232;16.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;4.0;16.0;250.0;100.0;0.2;(30, 54, 56);{30: 4.0};{56: 4.0};{30: {16.0: 4.0}};5266
5267;45236;45236;20.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;49.0;20.0;250.0;100.0;0.2;(30, 54, 56);{30: 49.0};{56: 49.0};{30: {20.0: 49.0}};5267
5268;45240;45240;24.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;137.0;24.0;250.0;100.0;0.2;(30, 54, 56);{30: 137.0};{56: 137.0};{30: {24.0: 137.0}};5268
5269;45244;45244;28.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;286.0;28.0;250.0;100.0;0.2;(30, 54, 56);{30: 286.0};{56: 286.0};{30: {28.0: 286.0}};5269
5270;45248;45248;32.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;266.0;32.0;250.0;100.0;0.2;(30, 54, 56);{30: 266.0};{56: 266.0};{30: {32.0: 266.0}};5270
5271;45252;45252;36.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;233.0;36.0;250.0;100.0;0.2;(30, 54, 56);{30: 233.0};{56: 233.0};{30: {36.0: 233.0}};5271
5272;45256;45256;40.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;264.0;40.0;250.0;100.0;0.2;(30, 54, 56);{30: 264.0};{56: 264.0};{30: {40.0: 264.0}};5272
5273;45260;45260;44.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;211.0;44.0;250.0;100.0;0.2;(30, 54, 56);{30: 211.0};{56: 211.0};{30: {44.0: 211.0}};5273
5274;45264;45264;48.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.6000000000000001;0.1825;169.0;48.0;250.0;100.0;0.2;(30, 54, 56);{30: 169.0};{56: 169.0};{30: {48.0: 169.0}};5274
5275;45268;45268;52.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;150.0;52.0;250.0;100.0;0.2;(30, 54, 56);{30: 150.0};{56: 150.0};{30: {52.0: 150.0}};5275
5276;45272;45272;56.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.9000000000000001;0.1825;163.0;56.0;250.0;100.0;0.2;(30, 54, 56);{30: 163.0};{56: 163.0};{30: {56.0: 163.0}};5276
5277;45276;45276;60.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.3;0.1825;202.0;60.0;250.0;100.0;0.2;(30, 54, 56);{30: 202.0};{56: 202.0};{30: {60.0: 202.0}};5277
5278;45280;45280;64.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;198.0;64.0;250.0;100.0;0.2;(30, 54, 56);{30: 198.0};{56: 198.0};{30: {64.0: 198.0}};5278
5279;45284;45284;68.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.4000000000000001;0.1825;216.0;68.0;250.0;100.0;0.2;(30, 54, 56);{30: 216.0};{56: 216.0};{30: {68.0: 216.0}};5279
5280;45288;45288;72.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;226.0;72.0;250.0;100.0;0.2;(30, 54, 56);{30: 226.0};{56: 226.0};{30: {72.0: 226.0}};5280
5281;45292;45292;76.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;143.0;76.0;250.0;100.0;0.2;(30, 54, 56);{30: 143.0};{56: 143.0};{30: {76.0: 143.0}};5281
5282;45296;45296;80.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.7000000000000002;0.1825;100.0;80.0;250.0;100.0;0.2;(30, 54, 56);{30: 100.0};{56: 100.0};{30: {80.0: 100.0}};5282
5283;45300;45300;84.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;1.0;0.1825;55.0;84.0;250.0;100.0;0.2;(30, 54, 56);{30: 55.0};{56: 55.0};{30: {84.0: 55.0}};5283
5284;45304;45304;88.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.8000000000000003;0.1825;24.0;88.0;250.0;100.0;0.2;(30, 54, 56);{30: 24.0};{56: 24.0};{30: {88.0: 24.0}};5284
5285;45308;45308;92.0;AT121;AT123;(30, 54, 56);41.25;250.0;100.0;15.0;15.0;0.5000000000000001;0.1825;19.0;92.0;250.0;100.0;0.2;(30, 54, 56);{30: 19.0};{56: 19.0};{30: {92.0: 19.0}};5285
5286;45332;45332;20.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;0.6000000000000001;0.155;1.0;20.0;250.0;100.0;0.2;(30, 54, 58);{30: 1.0};{58: 1.0};{30: {20.0: 1.0}};5286
5287;45336;45336;24.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;0.7000000000000002;0.155;2.0;24.0;250.0;100.0;0.2;(30, 54, 58);{30: 2.0};{58: 2.0};{30: {24.0: 2.0}};5287
5288;45340;45340;28.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;1.0;0.155;10.0;28.0;250.0;100.0;0.2;(30, 54, 58);{30: 10.0};{58: 10.0};{30: {28.0: 10.0}};5288
5289;45344;45344;32.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;0.4000000000000001;0.155;12.0;32.0;250.0;100.0;0.2;(30, 54, 58);{30: 12.0};{58: 12.0};{30: {32.0: 12.0}};5289
5290;45348;45348;36.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;0.5000000000000001;0.155;13.0;36.0;250.0;100.0;0.2;(30, 54, 58);{30: 13.0};{58: 13.0};{30: {36.0: 13.0}};5290
5291;45352;45352;40.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;0.6000000000000001;0.155;12.0;40.0;250.0;100.0;0.2;(30, 54, 58);{30: 12.0};{58: 12.0};{30: {40.0: 12.0}};5291
5292;45356;45356;44.0;AT121;AT127;(30, 54, 58);27.5;250.0;100.0;15.0;15.0;0.9000000000000001;0.155;8.0;44.0;250.0;100.0;0.2;(30, 54, 58);{30: 8.0};{58: 8.0};{30: {44.0: 8.0}};5292
