;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
13392;13392;48.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.4;0.265;1.0;48.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 1.0};{46: 1.0};{7: {48.0: 1.0}};1374
13396;13396;52.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.3;0.265;1.0;52.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 1.0};{46: 1.0};{7: {52.0: 1.0}};1375
13404;13404;60.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;2.0;60.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 2.0};{46: 2.0};{7: {60.0: 2.0}};1376
13408;13408;64.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.4;0.265;5.0;64.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 5.0};{46: 5.0};{7: {64.0: 5.0}};1377
13412;13412;68.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;2.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 2.0};{46: 2.0};{7: {68.0: 2.0}};1378
13416;13416;72.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.5;0.265;4.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 4.0};{46: 4.0};{7: {72.0: 4.0}};1379
13420;13420;76.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;1.0;76.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 1.0};{46: 1.0};{7: {76.0: 1.0}};1380
13424;13424;80.0;AT212;AT224;(7, 18, 32, 33, 34, 46);82.5;250.0;100.0;20.0;15.0;0.5;0.265;1.0;80.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46);{7: 1.0};{46: 1.0};{7: {80.0: 1.0}};1381
13484;13484;44.0;AT212;AT113;(7, 18, 32, 33, 34, 46, 47);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;1.0;44.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47);{7: 1.0};{47: 1.0};{7: {44.0: 1.0}};1382
13488;13488;48.0;AT212;AT113;(7, 18, 32, 33, 34, 46, 47);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;48.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47);{7: 1.0};{47: 1.0};{7: {48.0: 1.0}};1383
13492;13492;52.0;AT212;AT113;(7, 18, 32, 33, 34, 46, 47);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;52.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47);{7: 1.0};{47: 1.0};{7: {52.0: 1.0}};1384
13508;13508;68.0;AT212;AT113;(7, 18, 32, 33, 34, 46, 47);82.5;250.0;100.0;20.0;15.0;0.5;0.265;1.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47);{7: 1.0};{47: 1.0};{7: {68.0: 1.0}};1385
13512;13512;72.0;AT212;AT113;(7, 18, 32, 33, 34, 46, 47);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;1.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47);{7: 1.0};{47: 1.0};{7: {72.0: 1.0}};1386
13528;13528;88.0;AT212;AT113;(7, 18, 32, 33, 34, 46, 47);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;1.0;88.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47);{7: 1.0};{47: 1.0};{7: {88.0: 1.0}};1387
13560;13560;24.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.4;0.265;2.0;24.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 2.0};{49: 2.0};{7: {24.0: 2.0}};1388
13564;13564;28.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;2.0;28.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 2.0};{49: 2.0};{7: {28.0: 2.0}};1389
13568;13568;32.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;7.0;32.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 7.0};{49: 7.0};{7: {32.0: 7.0}};1390
13572;13572;36.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;6.0;36.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 6.0};{49: 6.0};{7: {36.0: 6.0}};1391
13576;13576;40.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.5;0.265;5.0;40.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 5.0};{49: 5.0};{7: {40.0: 5.0}};1392
13580;13580;44.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;44.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 1.0};{49: 1.0};{7: {44.0: 1.0}};1393
13584;13584;48.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.3;0.265;2.0;48.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 2.0};{49: 2.0};{7: {48.0: 2.0}};1394
13592;13592;56.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.3;0.265;4.0;56.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 4.0};{49: 4.0};{7: {56.0: 4.0}};1395
13596;13596;60.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;4.0;60.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 4.0};{49: 4.0};{7: {60.0: 4.0}};1396
13600;13600;64.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.3;0.265;7.0;64.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 7.0};{49: 7.0};{7: {64.0: 7.0}};1397
13604;13604;68.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.3;0.265;2.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 2.0};{49: 2.0};{7: {68.0: 2.0}};1398
13608;13608;72.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.5;0.265;1.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 1.0};{49: 1.0};{7: {72.0: 1.0}};1399
13612;13612;76.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;3.0;76.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 3.0};{49: 3.0};{7: {76.0: 3.0}};1400
13616;13616;80.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;0.3;0.265;6.0;80.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 6.0};{49: 6.0};{7: {80.0: 6.0}};1401
13620;13620;84.0;AT212;SL1;(7, 18, 32, 33, 34, 49);82.5;250.0;100.0;20.0;15.0;1.0;0.265;3.0;84.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 49);{7: 3.0};{49: 3.0};{7: {84.0: 3.0}};1402
13676;13676;44.0;AT212;AT124;(6, 5, 3, 4, 2, 8, 9, 10, 21, 25, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;3.0;44.0;250.0;100.0;0.2;(6, 5, 3, 4, 2, 8, 9, 10, 21, 25, 29, 30, 53, 52);{6: 3.0};{52: 3.0};{6: {44.0: 3.0}};1403
13680;13680;48.0;AT212;AT124;(6, 5, 3, 4, 2, 8, 9, 10, 21, 25, 29, 30, 53, 52);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;48.0;250.0;100.0;0.2;(6, 5, 3, 4, 2, 8, 9, 10, 21, 25, 29, 30, 53, 52);{6: 1.0};{52: 1.0};{6: {48.0: 1.0}};1404
13752;13752;24.0;AT212;AT123;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;24.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{7: 1.0};{56: 1.0};{7: {24.0: 1.0}};1405
13764;13764;36.0;AT212;AT123;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);82.5;250.0;100.0;20.0;15.0;1.0;0.265;1.0;36.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{7: 1.0};{56: 1.0};{7: {36.0: 1.0}};1406
13772;13772;44.0;AT212;AT123;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;1.0;44.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{7: 1.0};{56: 1.0};{7: {44.0: 1.0}};1407
13868;13868;44.0;AT212;AT127;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59);82.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.265;1.0;44.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59);{7: 1.0};{59: 1.0};{7: {44.0: 1.0}};1408
13876;13876;52.0;AT212;AT127;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59);82.5;250.0;100.0;20.0;15.0;0.4;0.265;1.0;52.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59);{7: 1.0};{59: 1.0};{7: {52.0: 1.0}};1409
13888;13888;64.0;AT212;AT127;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;64.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 59);{7: 1.0};{59: 1.0};{7: {64.0: 1.0}};1410
13968;13968;48.0;AT212;AT122;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63);82.5;250.0;100.0;20.0;15.0;0.3;0.265;1.0;48.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63);{7: 1.0};{63: 1.0};{7: {48.0: 1.0}};1411
13988;13988;68.0;AT212;AT122;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63);82.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.265;1.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63);{7: 1.0};{63: 1.0};{7: {68.0: 1.0}};1412
14000;14000;80.0;AT212;AT122;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63);82.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.265;2.0;80.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63);{7: 2.0};{63: 2.0};{7: {80.0: 2.0}};1413
14084;14084;68.0;AT212;AT112;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65);82.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.265;1.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65);{7: 1.0};{65: 1.0};{7: {68.0: 1.0}};1414
14132;14132;20.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.4;0.2925;1.0;20.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {20.0: 1.0}};1415
14136;14136;24.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;1.0;24.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {24.0: 1.0}};1416
14140;14140;28.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.2925;4.0;28.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 4.0};{77: 4.0};{7: {28.0: 4.0}};1417
14144;14144;32.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.2925;2.0;32.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 2.0};{77: 2.0};{7: {32.0: 2.0}};1418
14148;14148;36.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.2925;5.0;36.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 5.0};{77: 5.0};{7: {36.0: 5.0}};1419
14152;14152;40.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;3.0;40.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 3.0};{77: 3.0};{7: {40.0: 3.0}};1420
14156;14156;44.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.3;0.2925;3.0;44.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 3.0};{77: 3.0};{7: {44.0: 3.0}};1421
14160;14160;48.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;2.0;48.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 2.0};{77: 2.0};{7: {48.0: 2.0}};1422
14164;14164;52.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.4;0.2925;1.0;52.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {52.0: 1.0}};1423
14168;14168;56.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;1.0;56.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {56.0: 1.0}};1424
14176;14176;64.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;2.0;64.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 2.0};{77: 2.0};{7: {64.0: 2.0}};1425
14180;14180;68.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.5;0.2925;4.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 4.0};{77: 4.0};{7: {68.0: 4.0}};1426
14184;14184;72.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;3.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 3.0};{77: 3.0};{7: {72.0: 3.0}};1427
14188;14188;76.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.5;0.2925;1.0;76.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {76.0: 1.0}};1428
14192;14192;80.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.2925;1.0;80.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {80.0: 1.0}};1429
14200;14200;88.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;1.0;88.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 1.0};{77: 1.0};{7: {88.0: 1.0}};1430
14204;14204;92.0;AT212;AT130;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.2925;2.0;92.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{7: 2.0};{77: 2.0};{7: {92.0: 2.0}};1431
14240;14240;32.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.7999999999999999;0.375;1.0;32.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 1.0};{83: 1.0};{7: {32.0: 1.0}};1432
14244;14244;36.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.8999999999999999;0.375;1.0;36.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 1.0};{83: 1.0};{7: {36.0: 1.0}};1433
14256;14256;48.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.4;0.375;1.0;48.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 1.0};{83: 1.0};{7: {48.0: 1.0}};1434
14264;14264;56.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.7;0.375;1.0;56.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 1.0};{83: 1.0};{7: {56.0: 1.0}};1435
14268;14268;60.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.5;0.375;1.0;60.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 1.0};{83: 1.0};{7: {60.0: 1.0}};1436
14276;14276;68.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;1.0;0.375;2.0;68.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 2.0};{83: 2.0};{7: {68.0: 2.0}};1437
14280;14280;72.0;AT212;CZ;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.5;0.375;2.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{7: 2.0};{83: 2.0};{7: {72.0: 2.0}};1438
14324;14324;20.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;1.0;20.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 1.0};{87: 1.0};{7: {20.0: 1.0}};1439
14328;14328;24.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;4.0;24.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 4.0};{87: 4.0};{7: {24.0: 4.0}};1440
14332;14332;28.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.8999999999999999;0.3475;2.0;28.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 2.0};{87: 2.0};{7: {28.0: 2.0}};1441
14336;14336;32.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.4;0.3475;2.0;32.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 2.0};{87: 2.0};{7: {32.0: 2.0}};1442
14344;14344;40.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;1.0;40.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 1.0};{87: 1.0};{7: {40.0: 1.0}};1443
14360;14360;56.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7999999999999999;0.3475;1.0;56.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 1.0};{87: 1.0};{7: {56.0: 1.0}};1444
14368;14368;64.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;2.0;64.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 2.0};{87: 2.0};{7: {64.0: 2.0}};1445
14376;14376;72.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.5;0.3475;2.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 2.0};{87: 2.0};{7: {72.0: 2.0}};1446
14384;14384;80.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.6;0.3475;2.0;80.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 2.0};{87: 2.0};{7: {80.0: 2.0}};1447
14388;14388;84.0;AT212;HU;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);123.75;250.0;100.0;20.0;15.0;0.7;0.3475;1.0;84.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 65, 66, 81, 87);{7: 1.0};{87: 1.0};{7: {84.0: 1.0}};1448
14440;14440;40.0;AT212;SI;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.4;0.265;1.0;40.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{7: 1.0};{89: 1.0};{7: {40.0: 1.0}};1449
14464;14464;64.0;AT212;SI;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;0.3;0.265;1.0;64.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{7: 1.0};{89: 1.0};{7: {64.0: 1.0}};1450
14472;14472;72.0;AT212;SI;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);82.5;250.0;100.0;20.0;15.0;1.0;0.265;1.0;72.0;250.0;100.0;0.2;(7, 18, 32, 33, 34, 46, 47, 48, 61, 63, 64, 70, 72, 85, 89);{7: 1.0};{89: 1.0};{7: {72.0: 1.0}};1451
14508;14508;12.0;AT323;DE2;(8, 1);55.0;250.0;100.0;20.0;15.0;1.0;0.21;2.0;12.0;250.0;100.0;0.2;(8, 1);{8: 2.0};{1: 2.0};{8: {12.0: 2.0}};1452
14512;14512;16.0;AT323;DE2;(8, 1);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;8.0;16.0;250.0;100.0;0.2;(8, 1);{8: 8.0};{1: 8.0};{8: {16.0: 8.0}};1453
14516;14516;20.0;AT323;DE2;(8, 1);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;48.0;20.0;250.0;100.0;0.2;(8, 1);{8: 48.0};{1: 48.0};{8: {20.0: 48.0}};1454
14520;14520;24.0;AT323;DE2;(8, 1);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;136.0;24.0;250.0;100.0;0.2;(8, 1);{8: 136.0};{1: 136.0};{8: {24.0: 136.0}};1455
14524;14524;28.0;AT323;DE2;(8, 1);55.0;250.0;100.0;20.0;15.0;0.3;0.21;256.0;28.0;250.0;100.0;0.2;(8, 1);{8: 256.0};{1: 256.0};{8: {28.0: 256.0}};1456
