start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
52,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",436.0,110.0,88.16,0.23,1.0,1828
56,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",461.0,110.0,88.16,0.23,1.0,1829
60,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",499.0,34.0,42.5,0.25,0.9,1830
64,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",508.0,67.0,53.11,0.23,0.9,1831
68,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",478.0,110.0,88.16,0.23,1.0,1832
72,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",420.0,110.0,88.16,0.23,1.0,1833
76,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",308.0,110.0,88.16,0.23,1.0,1834
80,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",183.0,114.0,82.08,0.29,1.0,1835
84,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",87.0,110.0,88.16,0.23,1.0,1836
88,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",27.0,41.0,68.2,0.22,1.0,1837
92,"(2, 1, 11, 12, 13, 14, 15, 27, 34, 35, 36, 37)",12.0,41.0,68.2,0.22,1.0,1838
12,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",2.0,77.0,88.8,0.24,0.9,1839
16,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",6.0,114.0,82.08,0.29,0.9,1840
20,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",23.0,110.0,88.16,0.23,0.9,1841
24,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",114.0,110.0,88.16,0.23,0.9,1842
28,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",223.0,64.0,110.6,0.28,0.9,1843
32,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",190.0,110.0,88.16,0.23,0.9,1844
36,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",157.0,77.0,88.8,0.24,0.9,1845
40,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",165.0,64.0,110.6,0.28,0.9,1846
44,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",154.0,41.0,68.2,0.22,0.9,1847
48,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",97.0,41.0,68.2,0.22,0.9,1848
52,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",113.0,85.0,81.2,0.23,0.9,1849
56,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",115.0,110.0,88.16,0.23,0.9,1850
60,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",150.0,114.0,82.08,0.29,0.9,1851
64,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",130.0,41.0,68.2,0.22,0.9,1852
68,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",131.0,110.0,88.16,0.23,0.9,1853
72,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",122.0,77.0,88.8,0.24,0.9,1854
76,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",80.0,41.0,68.2,0.22,0.9,1855
80,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",43.0,110.0,88.16,0.23,0.9,1856
84,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",27.0,110.0,88.16,0.23,0.9,1857
88,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",9.0,41.0,68.2,0.22,0.9,1858
92,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",3.0,41.0,68.2,0.22,0.9,1859
16,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",9.0,67.0,53.11,0.23,0.9,1860
20,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",50.0,41.0,68.2,0.22,1.0,1861
24,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",195.0,110.0,88.16,0.23,1.0,1862
28,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",351.0,103.0,107.94,0.26,1.0,1863
32,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",369.0,110.0,88.16,0.23,1.0,1864
36,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",303.0,110.0,88.16,0.23,1.0,1865
40,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",319.0,110.0,88.16,0.23,1.0,1866
44,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",269.0,41.0,68.2,0.22,1.0,1867
48,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",217.0,77.0,88.8,0.24,1.0,1868
52,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",191.0,39.0,45.03,0.24,0.9,1869
56,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",212.0,110.0,88.16,0.23,1.0,1870
60,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",218.0,110.0,88.16,0.23,1.0,1871
64,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",255.0,110.0,88.16,0.23,1.0,1872
68,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",249.0,41.0,68.2,0.22,1.0,1873
72,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",207.0,114.0,82.08,0.29,1.0,1874
76,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",142.0,114.0,82.08,0.29,1.0,1875
80,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",92.0,77.0,88.8,0.24,1.0,1876
84,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",42.0,64.0,110.6,0.28,1.0,1877
88,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",20.0,41.0,68.2,0.22,1.0,1878
92,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 51, 50, 49, 48, 47, 46, 45)",6.0,47.0,54.05,0.23,0.9,1879
8,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",1.0,85.0,81.2,0.23,1.0,1880
12,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",2.0,108.0,103.09,0.24,1.0,1881
16,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",11.0,41.0,68.2,0.22,1.0,1882
20,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",44.0,114.0,82.08,0.29,1.0,1883
24,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",180.0,77.0,88.8,0.24,1.0,1884
28,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",320.0,67.0,53.11,0.23,0.9,1885
32,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",343.0,110.0,88.16,0.23,1.0,1886
36,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",248.0,114.0,82.08,0.29,1.0,1887
40,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",281.0,103.0,108.0,0.27,1.0,1888
44,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",245.0,110.0,88.16,0.23,1.0,1889
48,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",196.0,103.0,108.0,0.27,1.0,1890
52,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",195.0,103.0,107.94,0.26,1.0,1891
56,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",214.0,110.0,88.16,0.23,1.0,1892
60,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",192.0,77.0,88.8,0.24,1.0,1893
64,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",222.0,41.0,68.2,0.22,1.0,1894
68,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",207.0,77.0,88.8,0.24,1.0,1895
72,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",202.0,47.0,54.05,0.23,0.9,1896
76,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",144.0,103.0,108.0,0.27,1.0,1897
80,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",84.0,41.0,68.2,0.22,1.0,1898
84,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",33.0,40.0,51.98,0.23,0.9,1899
88,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",16.0,39.0,45.03,0.24,0.9,1900
92,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66)",10.0,67.0,53.11,0.23,0.9,1901
12,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",3.0,64.0,110.6,0.28,1.0,1902
16,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",4.0,64.0,110.6,0.28,1.0,1903
20,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",58.0,110.0,88.16,0.23,1.0,1904
24,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",167.0,41.0,68.2,0.22,1.0,1905
28,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",330.0,103.0,107.94,0.26,1.0,1906
32,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",330.0,77.0,88.8,0.24,1.0,1907
36,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",254.0,110.0,88.16,0.23,1.0,1908
40,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",273.0,77.0,88.8,0.24,1.0,1909
44,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",236.0,110.0,88.16,0.23,1.0,1910
48,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",193.0,85.0,81.2,0.23,1.0,1911
52,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",200.0,108.0,103.09,0.24,1.0,1912
56,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",187.0,110.0,88.16,0.23,1.0,1913
60,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",204.0,77.0,88.8,0.24,1.0,1914
64,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",249.0,110.0,88.16,0.23,1.0,1915
68,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",209.0,110.0,88.16,0.23,1.0,1916
72,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",179.0,77.0,88.8,0.24,1.0,1917
76,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",136.0,110.0,129.92,0.23,1.0,1918
80,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",83.0,39.0,45.03,0.24,0.9,1919
84,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",41.0,110.0,88.16,0.23,1.0,1920
88,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",12.0,108.0,103.09,0.24,1.0,1921
92,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88)",7.0,41.0,68.2,0.22,1.0,1922
16,"(3, 4, 5, 6, 7, 8)",1.0,114.0,82.08,0.29,1.0,1923
20,"(3, 4, 5, 6, 7, 8)",11.0,67.0,53.11,0.23,0.9,1924
24,"(3, 4, 5, 6, 7, 8)",44.0,64.0,110.6,0.28,1.0,1925
28,"(3, 4, 5, 6, 7, 8)",99.0,39.0,45.03,0.24,0.9,1926
32,"(3, 4, 5, 6, 7, 8)",87.0,103.0,107.94,0.26,1.0,1927
36,"(3, 4, 5, 6, 7, 8)",61.0,41.0,68.2,0.22,1.0,1928
40,"(3, 4, 5, 6, 7, 8)",64.0,114.0,82.08,0.29,1.0,1929
44,"(3, 4, 5, 6, 7, 8)",66.0,103.0,107.94,0.26,1.0,1930
48,"(3, 4, 5, 6, 7, 8)",51.0,110.0,88.16,0.23,1.0,1931
52,"(3, 4, 5, 6, 7, 8)",42.0,47.0,54.05,0.23,0.9,1932
56,"(3, 4, 5, 6, 7, 8)",50.0,78.0,64.12,0.23,1.0,1933
60,"(3, 4, 5, 6, 7, 8)",58.0,85.0,81.2,0.23,1.0,1934
64,"(3, 4, 5, 6, 7, 8)",56.0,110.0,88.16,0.23,1.0,1935
68,"(3, 4, 5, 6, 7, 8)",57.0,110.0,88.16,0.23,1.0,1936
72,"(3, 4, 5, 6, 7, 8)",57.0,41.0,68.2,0.22,1.0,1937
76,"(3, 4, 5, 6, 7, 8)",29.0,110.0,88.16,0.23,1.0,1938
80,"(3, 4, 5, 6, 7, 8)",18.0,110.0,88.16,0.23,1.0,1939
84,"(3, 4, 5, 6, 7, 8)",13.0,85.0,81.2,0.23,1.0,1940
88,"(3, 4, 5, 6, 7, 8)",2.0,108.0,103.09,0.24,1.0,1941
92,"(3, 4, 5, 6, 7, 8)",4.0,41.0,68.2,0.22,1.0,1942
12,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",3.0,77.0,88.8,0.24,1.0,1943
16,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",10.0,103.0,107.94,0.26,1.0,1944
20,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",33.0,110.0,88.16,0.23,1.0,1945
24,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",145.0,41.0,68.2,0.22,1.0,1946
28,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",323.0,110.0,88.16,0.23,1.0,1947
32,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",317.0,110.0,88.16,0.23,1.0,1948
36,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",241.0,110.0,88.16,0.23,1.0,1949
40,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",234.0,77.0,88.8,0.24,1.0,1950
44,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",221.0,85.0,81.2,0.23,1.0,1951
48,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",193.0,64.0,110.6,0.28,1.0,1952
52,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",150.0,110.0,88.16,0.23,1.0,1953
56,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",177.0,110.0,88.16,0.23,1.0,1954
60,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",172.0,110.0,88.16,0.23,1.0,1955
64,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",208.0,41.0,68.2,0.22,1.0,1956
68,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",202.0,114.0,82.08,0.29,1.0,1957
72,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",157.0,41.0,68.2,0.22,1.0,1958
76,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",150.0,110.0,88.16,0.23,1.0,1959
80,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",81.0,110.0,88.16,0.23,1.0,1960
84,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",31.0,41.0,68.2,0.22,1.0,1961
88,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",15.0,110.0,88.16,0.23,1.0,1962
92,"(2, 1, 11, 12, 13, 14, 15, 25, 18, 17)",8.0,77.0,88.8,0.24,1.0,1963
8,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",1.0,103.0,108.0,0.27,0.9,1964
12,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",1.0,103.0,107.94,0.26,0.9,1965
16,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",8.0,110.0,88.16,0.23,0.9,1966
20,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",74.0,103.0,107.94,0.26,0.9,1967
24,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",305.0,108.0,103.09,0.24,0.9,1968
28,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",574.0,103.0,107.94,0.26,0.9,1969
32,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",529.0,110.0,88.16,0.23,0.9,1970
36,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",492.0,110.0,88.16,0.23,0.9,1971
40,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",433.0,110.0,88.16,0.23,0.9,1972
44,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",411.0,110.0,88.16,0.23,0.9,1973
48,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",331.0,110.0,88.16,0.23,0.9,1974
52,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",322.0,110.0,88.16,0.23,0.9,1975
56,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",339.0,110.0,88.16,0.23,0.9,1976
60,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",374.0,110.0,88.16,0.23,0.9,1977
64,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",387.0,110.0,88.16,0.23,0.9,1978
68,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",360.0,110.0,88.16,0.23,0.9,1979
72,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",320.0,108.0,103.09,0.24,0.9,1980
76,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",224.0,103.0,107.94,0.26,0.9,1981
80,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",146.0,110.0,88.16,0.23,0.9,1982
84,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",79.0,110.0,88.16,0.23,0.9,1983
88,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",27.0,110.0,88.16,0.23,0.9,1984
92,"(1, 2, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 57, 58, 64, 65, 66, 67, 68, 69)",10.0,103.0,107.94,0.26,0.9,1985
16,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",6.0,110.0,88.16,0.23,1.0,1986
20,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",27.0,114.0,82.08,0.29,1.0,1987
24,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",131.0,41.0,68.2,0.22,1.0,1988
28,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",193.0,41.0,68.2,0.22,1.0,1989
32,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",201.0,110.0,88.16,0.23,1.0,1990
36,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",158.0,64.0,110.6,0.28,1.0,1991
40,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",156.0,77.0,88.8,0.24,1.0,1992
44,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",144.0,41.0,68.2,0.22,1.0,1993
48,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",100.0,110.0,88.16,0.23,1.0,1994
52,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",101.0,110.0,88.16,0.23,1.0,1995
56,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",126.0,85.0,81.2,0.23,1.0,1996
60,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",128.0,103.0,107.94,0.26,1.0,1997
64,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",139.0,110.0,88.16,0.23,1.0,1998
68,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",133.0,103.0,107.94,0.26,1.0,1999
72,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",102.0,77.0,88.8,0.24,1.0,2000
76,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",76.0,110.0,88.16,0.23,1.0,2001
80,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",48.0,77.0,88.8,0.24,1.0,2002
84,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",21.0,85.0,81.2,0.23,1.0,2003
88,"(2, 1, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32, 33, 54)",13.0,114.0,82.08,0.29,1.0,2004
