;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
27988;27988;52.0;IT;AT224;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;18.2;0.7999999999999999;0.454;1.0;52.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{14: 1.0};{45: 1.0};{14: {52.0: 1.0}};2011
27996;27996;60.0;IT;AT224;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;60.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{14: 1.0};{45: 1.0};{14: {60.0: 1.0}};2012
28000;28000;64.0;IT;AT224;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;41.0;55.0;23.6;18.2;0.6;0.454;3.0;64.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{14: 3.0};{45: 3.0};{14: {64.0: 3.0}};2013
28008;28008;72.0;IT;AT224;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;4.0;72.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 45);{14: 4.0};{45: 4.0};{14: {72.0: 4.0}};2014
28064;28064;32.0;IT;AT113;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;110.0;60.0;20.9;16.0;1.0;0.3394791666666666;2.0;32.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{14: 2.0};{47: 2.0};{14: {32.0: 2.0}};2015
28076;28076;44.0;IT;AT113;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;110.0;60.0;20.9;16.0;0.7999999999999999;0.3394791666666666;1.0;44.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{14: 1.0};{47: 1.0};{14: {44.0: 1.0}};2016
28096;28096;64.0;IT;AT113;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);68.75;110.0;60.0;20.9;16.0;0.4;0.3394791666666666;1.0;64.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 47);{14: 1.0};{47: 1.0};{14: {64.0: 1.0}};2017
28164;28164;36.0;IT;AT124;(14, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.5720000000000001;2.0;36.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29, 30, 52, 51);{14: 2.0};{51: 2.0};{14: {36.0: 2.0}};2018
28168;28168;40.0;IT;AT124;(14, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;110.0;60.0;20.9;16.0;0.6;0.4831666666666666;2.0;40.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29, 30, 52, 51);{14: 2.0};{51: 2.0};{14: {40.0: 2.0}};2019
28184;28184;56.0;IT;AT124;(14, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29, 30, 52, 51);110.0;41.0;55.0;23.6;18.2;0.6;0.5720000000000001;1.0;56.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29, 30, 52, 51);{14: 1.0};{51: 1.0};{14: {56.0: 1.0}};2020
28272;28272;48.0;IT;AT123;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);137.5;110.0;60.0;20.9;16.0;1.0;0.5789583333333334;1.0;48.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);{14: 1.0};{55: 1.0};{14: {48.0: 1.0}};2021
28376;28376;56.0;IT;AT127;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;18.2;0.7;0.513;1.0;56.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{14: 1.0};{58: 1.0};{14: {56.0: 1.0}};2022
28392;28392;72.0;IT;AT127;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;72.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58);{14: 1.0};{58: 1.0};{14: {72.0: 1.0}};2023
28444;28444;28.0;IT;AT122;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);68.75;110.0;60.0;20.9;16.0;1.0;0.3394791666666666;1.0;28.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{14: 1.0};{62: 1.0};{14: {28.0: 1.0}};2024
28456;28456;40.0;IT;AT122;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);68.75;110.0;60.0;20.9;16.0;1.0;0.3394791666666666;1.0;40.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{14: 1.0};{62: 1.0};{14: {40.0: 1.0}};2025
28496;28496;80.0;IT;AT122;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);68.75;110.0;60.0;20.9;16.0;0.4;0.3394791666666666;1.0;80.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62);{14: 1.0};{62: 1.0};{14: {80.0: 1.0}};2026
28572;28572;60.0;IT;AT112;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 64);68.75;41.0;55.0;23.6;18.2;0.5;0.395;1.0;60.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 64);{14: 1.0};{64: 1.0};{14: {60.0: 1.0}};2027
28628;28628;20.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;0.7999999999999999;0.454;1.0;20.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {20.0: 1.0}};2028
28636;28636;28.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;3.0;28.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 3.0};{76: 3.0};{14: {28.0: 3.0}};2029
28640;28640;32.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;0.5;0.454;3.0;32.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 3.0};{76: 3.0};{14: {32.0: 3.0}};2030
28644;28644;36.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;2.0;36.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 2.0};{76: 2.0};{14: {36.0: 2.0}};2031
28648;28648;40.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;1.0;40.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {40.0: 1.0}};2032
28652;28652;44.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;1.1;0.454;3.0;44.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 3.0};{76: 3.0};{14: {44.0: 3.0}};2033
28656;28656;48.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;48.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {48.0: 1.0}};2034
28660;28660;52.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;52.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {52.0: 1.0}};2035
28664;28664;56.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;1.0;0.454;2.0;56.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 2.0};{76: 2.0};{14: {56.0: 2.0}};2036
28668;28668;60.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;2.0;60.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 2.0};{76: 2.0};{14: {60.0: 2.0}};2037
28672;28672;64.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;0.7999999999999999;0.454;4.0;64.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 4.0};{76: 4.0};{14: {64.0: 4.0}};2038
28676;28676;68.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;1.0;68.0;110.0;60.0;0.16;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {68.0: 1.0}};2039
28680;28680;72.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;1.1;0.454;1.0;72.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {72.0: 1.0}};2040
28688;28688;80.0;IT;AT130;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);82.5;41.0;55.0;23.6;18.2;1.1;0.454;1.0;80.0;41.0;55.0;0.182;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);{14: 1.0};{76: 1.0};{14: {80.0: 1.0}};2041
28740;28740;36.0;SL2;AT322;(15, 6, 5, 4, 3);55.0;110.0;60.0;20.9;16.0;0.4;0.2915833333333333;1.0;36.0;110.0;60.0;0.16;(15, 6, 5, 4, 3);{15: 1.0};{3: 1.0};{15: {36.0: 1.0}};2042
28768;28768;64.0;SL2;AT322;(15, 6, 5, 4, 3);55.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.336;1.0;64.0;41.0;55.0;0.182;(15, 6, 5, 4, 3);{15: 1.0};{3: 1.0};{15: {64.0: 1.0}};2043
28972;28972;76.0;SL2;AT333;(15, 6, 5);55.0;110.0;60.0;20.9;16.0;0.4;0.2915833333333333;1.0;76.0;110.0;60.0;0.16;(15, 6, 5);{15: 1.0};{5: 1.0};{15: {76.0: 1.0}};2044
29016;29016;24.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.9000000000000001;0.2436874999999999;1.0;24.0;110.0;60.0;0.16;(15, 6);{15: 1.0};{6: 1.0};{15: {24.0: 1.0}};2045
29020;29020;28.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.5;0.2436874999999999;2.0;28.0;110.0;60.0;0.16;(15, 6);{15: 2.0};{6: 2.0};{15: {28.0: 2.0}};2046
29024;29024;32.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.7000000000000002;0.2436874999999999;1.0;32.0;110.0;60.0;0.16;(15, 6);{15: 1.0};{6: 1.0};{15: {32.0: 1.0}};2047
29028;29028;36.0;SL2;AT212;(15, 6);41.25;41.0;55.0;23.6;18.2;0.9000000000000001;0.277;1.0;36.0;41.0;55.0;0.182;(15, 6);{15: 1.0};{6: 1.0};{15: {36.0: 1.0}};2048
29032;29032;40.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.9000000000000001;0.2436874999999999;3.0;40.0;110.0;60.0;0.16;(15, 6);{15: 3.0};{6: 3.0};{15: {40.0: 3.0}};2049
29036;29036;44.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.4;0.2436874999999999;2.0;44.0;110.0;60.0;0.16;(15, 6);{15: 2.0};{6: 2.0};{15: {44.0: 2.0}};2050
29040;29040;48.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;1.0000000000000002;0.2436874999999999;1.0;48.0;110.0;60.0;0.16;(15, 6);{15: 1.0};{6: 1.0};{15: {48.0: 1.0}};2051
29044;29044;52.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.6000000000000001;0.2436874999999999;1.0;52.0;110.0;60.0;0.16;(15, 6);{15: 1.0};{6: 1.0};{15: {52.0: 1.0}};2052
29048;29048;56.0;SL2;AT212;(15, 6);41.25;41.0;55.0;23.6;18.2;0.8000000000000003;0.277;1.0;56.0;41.0;55.0;0.182;(15, 6);{15: 1.0};{6: 1.0};{15: {56.0: 1.0}};2053
29052;29052;60.0;SL2;AT212;(15, 6);41.25;41.0;55.0;23.6;18.2;0.9000000000000001;0.277;1.0;60.0;41.0;55.0;0.182;(15, 6);{15: 1.0};{6: 1.0};{15: {60.0: 1.0}};2054
29056;29056;64.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.9000000000000001;0.2436874999999999;2.0;64.0;110.0;60.0;0.16;(15, 6);{15: 2.0};{6: 2.0};{15: {64.0: 2.0}};2055
29060;29060;68.0;SL2;AT212;(15, 6);41.25;41.0;55.0;23.6;18.2;0.8000000000000003;0.277;1.0;68.0;41.0;55.0;0.182;(15, 6);{15: 1.0};{6: 1.0};{15: {68.0: 1.0}};2056
29064;29064;72.0;SL2;AT212;(15, 6);41.25;110.0;60.0;20.9;16.0;0.6000000000000001;0.2436874999999999;1.0;72.0;110.0;60.0;0.16;(15, 6);{15: 1.0};{6: 1.0};{15: {72.0: 1.0}};2057
29072;29072;80.0;SL2;AT212;(15, 6);41.25;41.0;55.0;23.6;18.2;0.5;0.277;2.0;80.0;41.0;55.0;0.182;(15, 6);{15: 2.0};{6: 2.0};{15: {80.0: 2.0}};2058
29116;29116;28.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;2.0;28.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7);{15: 2.0};{7: 2.0};{15: {28.0: 2.0}};2059
29128;29128;40.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;1.0000000000000002;0.2915833333333333;1.0;40.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7);{15: 1.0};{7: 1.0};{15: {40.0: 1.0}};2060
29148;29148;60.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;41.0;55.0;23.6;18.2;0.7;0.336;1.0;60.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7);{15: 1.0};{7: 1.0};{15: {60.0: 1.0}};2061
29152;29152;64.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;1.0;64.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7);{15: 1.0};{7: 1.0};{15: {64.0: 1.0}};2062
29160;29160;72.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;110.0;60.0;20.9;16.0;0.7000000000000002;0.2915833333333333;1.0;72.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7);{15: 1.0};{7: 1.0};{15: {72.0: 1.0}};2063
29164;29164;76.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;41.0;55.0;23.6;18.2;0.7;0.336;2.0;76.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7);{15: 2.0};{7: 2.0};{15: {76.0: 2.0}};2064
29176;29176;88.0;SL2;AT323;(15, 6, 5, 4, 3, 2, 7);55.0;41.0;55.0;23.6;18.2;0.7999999999999999;0.336;1.0;88.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7);{15: 1.0};{7: 1.0};{15: {88.0: 1.0}};2065
29216;29216;32.0;SL2;AT315;(15, 6, 5, 4, 3, 2, 7, 8);55.0;41.0;55.0;23.6;18.2;0.5;0.336;1.0;32.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8);{15: 1.0};{8: 1.0};{15: {32.0: 1.0}};2066
29436;29436;60.0;SL2;AT314;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22);55.0;41.0;55.0;23.6;18.2;0.7;0.336;2.0;60.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22);{15: 2.0};{22: 2.0};{15: {60.0: 2.0}};2067
29452;29452;76.0;SL2;AT314;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;1.0;76.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22);{15: 1.0};{22: 1.0};{15: {76.0: 1.0}};2068
29508;29508;36.0;SL2;AT222;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;1.0;36.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23);{15: 1.0};{23: 1.0};{15: {36.0: 1.0}};2069
29588;29588;20.0;SL2;AT312;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;18.2;0.4;0.336;1.0;20.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);{15: 1.0};{26: 1.0};{15: {20.0: 1.0}};2070
29596;29596;28.0;SL2;AT312;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;41.0;55.0;23.6;18.2;0.8999999999999999;0.336;2.0;28.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);{15: 2.0};{26: 2.0};{15: {28.0: 2.0}};2071
29604;29604;36.0;SL2;AT312;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.9000000000000001;0.2915833333333333;1.0;36.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);{15: 1.0};{26: 1.0};{15: {36.0: 1.0}};2072
29616;29616;48.0;SL2;AT312;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;1.0000000000000002;0.2915833333333333;1.0;48.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);{15: 1.0};{26: 1.0};{15: {48.0: 1.0}};2073
29640;29640;72.0;SL2;AT312;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;1.0;72.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26);{15: 1.0};{26: 1.0};{15: {72.0: 1.0}};2074
29708;29708;44.0;SL2;AT313;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26, 27);55.0;41.0;55.0;23.6;18.2;0.7999999999999999;0.336;1.0;44.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26, 27);{15: 1.0};{27: 1.0};{15: {44.0: 1.0}};2075
29740;29740;76.0;SL2;AT313;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26, 27);55.0;110.0;60.0;20.9;16.0;0.3;0.2915833333333333;1.0;76.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 26, 27);{15: 1.0};{27: 1.0};{15: {76.0: 1.0}};2076
29788;29788;28.0;SL2;AT121;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29);68.75;41.0;55.0;23.6;18.2;0.7999999999999999;0.395;1.0;28.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8, 9, 21, 25, 29);{15: 1.0};{29: 1.0};{15: {28.0: 1.0}};2077
29880;29880;24.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;10.0;24.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 10.0};{32: 10.0};{15: {24.0: 10.0}};2078
29884;29884;28.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;6.0;28.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 6.0};{32: 6.0};{15: {28.0: 6.0}};2079
29888;29888;32.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;10.0;32.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 10.0};{32: 10.0};{15: {32.0: 10.0}};2080
29892;29892;36.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;7.0;36.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 7.0};{32: 7.0};{15: {36.0: 7.0}};2081
29896;29896;40.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;7.0;40.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 7.0};{32: 7.0};{15: {40.0: 7.0}};2082
29900;29900;44.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;10.0;44.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 10.0};{32: 10.0};{15: {44.0: 10.0}};2083
29904;29904;48.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;41.0;55.0;23.6;18.2;0.5;0.454;8.0;48.0;41.0;55.0;0.182;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 8.0};{32: 8.0};{15: {48.0: 8.0}};2084
29908;29908;52.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;4.0;52.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 4.0};{32: 4.0};{15: {52.0: 4.0}};2085
29912;29912;56.0;SL2;AT213;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);82.5;110.0;60.0;20.9;16.0;0.4;0.3873749999999999;12.0;56.0;110.0;60.0;0.16;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);{15: 12.0};{32: 12.0};{15: {56.0: 12.0}};2086
