;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
88552;88552;40.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;0.8999999999999999;0.513;14.0;40.0;41.0;55.0;0.182;(76, 77, 67, 66, 82);{76: 14.0};{82: 14.0};{76: {40.0: 14.0}};7016
88556;88556;44.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;0.8999999999999999;0.513;13.0;44.0;41.0;55.0;0.182;(76, 77, 67, 66, 82);{76: 13.0};{82: 13.0};{76: {44.0: 13.0}};7017
88560;88560;48.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;0.8999999999999999;0.513;7.0;48.0;41.0;55.0;0.182;(76, 77, 67, 66, 82);{76: 7.0};{82: 7.0};{76: {48.0: 7.0}};7018
88564;88564;52.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;7.0;52.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 7.0};{82: 7.0};{76: {52.0: 7.0}};7019
88568;88568;56.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;1.0;0.4352708333333333;12.0;56.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 12.0};{82: 12.0};{76: {56.0: 12.0}};7020
88572;88572;60.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;9.0;60.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 9.0};{82: 9.0};{76: {60.0: 9.0}};7021
88576;88576;64.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;1.1;0.513;6.0;64.0;41.0;55.0;0.182;(76, 77, 67, 66, 82);{76: 6.0};{82: 6.0};{76: {64.0: 6.0}};7022
88580;88580;68.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;11.0;68.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 11.0};{82: 11.0};{76: {68.0: 11.0}};7023
88584;88584;72.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;14.0;72.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 14.0};{82: 14.0};{76: {72.0: 14.0}};7024
88588;88588;76.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;0.6;0.513;8.0;76.0;41.0;55.0;0.182;(76, 77, 67, 66, 82);{76: 8.0};{82: 8.0};{76: {76.0: 8.0}};7025
88592;88592;80.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;4.0;80.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 4.0};{82: 4.0};{76: {80.0: 4.0}};7026
88596;88596;84.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;2.0;84.0;110.0;60.0;0.16;(76, 77, 67, 66, 82);{76: 2.0};{82: 2.0};{76: {84.0: 2.0}};7027
88600;88600;88.0;AT130;CZ;(76, 77, 67, 66, 82);96.25;41.0;55.0;23.6;18.2;1.1;0.513;1.0;88.0;41.0;55.0;0.182;(76, 77, 67, 66, 82);{76: 1.0};{82: 1.0};{76: {88.0: 1.0}};7028
88628;88628;20.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;4.0;20.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 4.0};{86: 4.0};{76: {20.0: 4.0}};7029
88632;88632;24.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;41.0;55.0;23.6;18.2;0.7;0.454;9.0;24.0;41.0;55.0;0.182;(76, 72, 70, 69, 73, 86);{76: 9.0};{86: 9.0};{76: {24.0: 9.0}};7030
88636;88636;28.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;1.0;0.3873749999999999;34.0;28.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 34.0};{86: 34.0};{76: {28.0: 34.0}};7031
88640;88640;32.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.7999999999999999;0.3873749999999999;42.0;32.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 42.0};{86: 42.0};{76: {32.0: 42.0}};7032
88644;88644;36.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.4;0.3873749999999999;25.0;36.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 25.0};{86: 25.0};{76: {36.0: 25.0}};7033
88648;88648;40.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;41.0;55.0;23.6;18.2;0.8999999999999999;0.454;45.0;40.0;41.0;55.0;0.182;(76, 72, 70, 69, 73, 86);{76: 45.0};{86: 45.0};{76: {40.0: 45.0}};7034
88652;88652;44.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;29.0;44.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 29.0};{86: 29.0};{76: {44.0: 29.0}};7035
88656;88656;48.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;28.0;48.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 28.0};{86: 28.0};{76: {48.0: 28.0}};7036
88660;88660;52.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;41.0;55.0;23.6;18.2;0.5;0.454;15.0;52.0;41.0;55.0;0.182;(76, 72, 70, 69, 73, 86);{76: 15.0};{86: 15.0};{76: {52.0: 15.0}};7037
88664;88664;56.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;41.0;55.0;23.6;18.2;1.1;0.454;20.0;56.0;41.0;55.0;0.182;(76, 72, 70, 69, 73, 86);{76: 20.0};{86: 20.0};{76: {56.0: 20.0}};7038
88668;88668;60.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;21.0;60.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 21.0};{86: 21.0};{76: {60.0: 21.0}};7039
88672;88672;64.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.7;0.3873749999999999;24.0;64.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 24.0};{86: 24.0};{76: {64.0: 24.0}};7040
88676;88676;68.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;41.0;55.0;23.6;18.2;0.6;0.454;26.0;68.0;41.0;55.0;0.182;(76, 72, 70, 69, 73, 86);{76: 26.0};{86: 26.0};{76: {68.0: 26.0}};7041
88680;88680;72.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.5;0.3873749999999999;27.0;72.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 27.0};{86: 27.0};{76: {72.0: 27.0}};7042
88684;88684;76.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;41.0;55.0;23.6;18.2;0.7999999999999999;0.454;23.0;76.0;41.0;55.0;0.182;(76, 72, 70, 69, 73, 86);{76: 23.0};{86: 23.0};{76: {76.0: 23.0}};7043
88688;88688;80.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.4;0.3873749999999999;11.0;80.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 11.0};{86: 11.0};{76: {80.0: 11.0}};7044
88692;88692;84.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.6;0.3873749999999999;11.0;84.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 11.0};{86: 11.0};{76: {84.0: 11.0}};7045
88696;88696;88.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;5.0;88.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 5.0};{86: 5.0};{76: {88.0: 5.0}};7046
88700;88700;92.0;AT130;HU;(76, 72, 70, 69, 73, 86);82.5;110.0;60.0;20.9;16.0;0.8999999999999999;0.3873749999999999;1.0;92.0;110.0;60.0;0.16;(76, 72, 70, 69, 73, 86);{76: 1.0};{86: 1.0};{76: {92.0: 1.0}};7047
88828;88828;28.0;CZ;AT322;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);96.25;41.0;55.0;23.6;18.2;0.7999999999999999;0.513;1.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);{82: 1.0};{2: 1.0};{82: {28.0: 1.0}};7048
88832;88832;32.0;CZ;AT322;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);{82: 1.0};{2: 1.0};{82: {32.0: 1.0}};7049
88844;88844;44.0;CZ;AT322;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;44.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);{82: 1.0};{2: 1.0};{82: {44.0: 1.0}};7050
88848;88848;48.0;CZ;AT322;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;2.0;48.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);{82: 2.0};{2: 2.0};{82: {48.0: 2.0}};7051
88860;88860;60.0;CZ;AT322;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;1.0;60.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);{82: 1.0};{2: 1.0};{82: {60.0: 1.0}};7052
88864;88864;64.0;CZ;AT322;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;64.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);{82: 1.0};{2: 1.0};{82: {64.0: 1.0}};7053
88924;88924;28.0;CZ;AT321;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;28.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3);{82: 1.0};{3: 1.0};{82: {28.0: 1.0}};7054
89124;89124;36.0;CZ;AT212;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;36.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);{82: 1.0};{5: 1.0};{82: {36.0: 1.0}};7055
89128;89128;40.0;CZ;AT212;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;40.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);{82: 1.0};{5: 1.0};{82: {40.0: 1.0}};7056
89140;89140;52.0;CZ;AT212;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;52.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);{82: 1.0};{5: 1.0};{82: {52.0: 1.0}};7057
89152;89152;64.0;CZ;AT212;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;64.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);{82: 1.0};{5: 1.0};{82: {64.0: 1.0}};7058
89212;89212;28.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;41.0;55.0;23.6;18.2;0.7;0.513;1.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {28.0: 1.0}};7059
89220;89220;36.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;3.0;36.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 3.0};{8: 3.0};{82: {36.0: 3.0}};7060
89224;89224;40.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;40.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {40.0: 1.0}};7061
89228;89228;44.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;44.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {44.0: 1.0}};7062
89232;89232;48.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;2.0;48.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 2.0};{8: 2.0};{82: {48.0: 2.0}};7063
89236;89236;52.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;1.0;0.4352708333333333;1.0;52.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {52.0: 1.0}};7064
89240;89240;56.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;56.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {56.0: 1.0}};7065
89248;89248;64.0;CZ;AT323;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);96.25;41.0;55.0;23.6;18.2;1.1;0.513;1.0;64.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);{82: 1.0};{8: 1.0};{82: {64.0: 1.0}};7066
89304;89304;24.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;0.6;0.513;1.0;24.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {24.0: 1.0}};7067
89308;89308;28.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;0.8999999999999999;0.513;1.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {28.0: 1.0}};7068
89312;89312;32.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {32.0: 1.0}};7069
89316;89316;36.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;1.0;0.4352708333333333;2.0;36.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 2.0};{9: 2.0};{82: {36.0: 2.0}};7070
89336;89336;56.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;56.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {56.0: 1.0}};7071
89344;89344;64.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;2.0;64.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 2.0};{9: 2.0};{82: {64.0: 2.0}};7072
89348;89348;68.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;68.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {68.0: 1.0}};7073
89352;89352;72.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;41.0;55.0;23.6;18.2;0.7999999999999999;0.513;1.0;72.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {72.0: 1.0}};7074
89360;89360;80.0;CZ;AT315;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);96.25;110.0;60.0;20.9;16.0;0.5;0.4352708333333333;1.0;80.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9);{82: 1.0};{9: 1.0};{82: {80.0: 1.0}};7075
89412;89412;36.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;41.0;55.0;23.6;18.2;1.1;0.513;3.0;36.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 3.0};{12: 3.0};{82: {36.0: 3.0}};7076
89420;89420;44.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;41.0;55.0;23.6;18.2;1.1;0.513;1.0;44.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {44.0: 1.0}};7077
89428;89428;52.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;1.0;52.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {52.0: 1.0}};7078
89436;89436;60.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;1.0;60.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {60.0: 1.0}};7079
89440;89440;64.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;64.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {64.0: 1.0}};7080
89448;89448;72.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;2.0;72.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 2.0};{12: 2.0};{82: {72.0: 2.0}};7081
89464;89464;88.0;CZ;AT311;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;88.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 19, 12);{82: 1.0};{12: 1.0};{82: {88.0: 1.0}};7082
89492;89492;20.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;0.6;0.4352708333333333;1.0;20.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {20.0: 1.0}};7083
89500;89500;28.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;41.0;55.0;23.6;18.2;0.7;0.513;1.0;28.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {28.0: 1.0}};7084
89504;89504;32.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;1.0;0.4352708333333333;1.0;32.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {32.0: 1.0}};7085
89508;89508;36.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;0.8999999999999999;0.4352708333333333;2.0;36.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 2.0};{23: 2.0};{82: {36.0: 2.0}};7086
89512;89512;40.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;110.0;60.0;20.9;16.0;0.7999999999999999;0.4352708333333333;1.0;40.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {40.0: 1.0}};7087
89532;89532;60.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;41.0;55.0;23.6;18.2;1.1;0.513;1.0;60.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {60.0: 1.0}};7088
89548;89548;76.0;CZ;AT314;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);96.25;41.0;55.0;23.6;18.2;0.7999999999999999;0.513;1.0;76.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23);{82: 1.0};{23: 1.0};{82: {76.0: 1.0}};7089
89596;89596;28.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;110.0;60.0;20.9;16.0;1.1;0.4352708333333333;1.0;28.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {28.0: 1.0}};7090
89600;89600;32.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;41.0;55.0;23.6;18.2;1.0;0.513;1.0;32.0;41.0;55.0;0.182;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {32.0: 1.0}};7091
89612;89612;44.0;CZ;AT222;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);96.25;110.0;60.0;20.9;16.0;0.7;0.4352708333333333;1.0;44.0;110.0;60.0;0.16;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24);{82: 1.0};{24: 1.0};{82: {44.0: 1.0}};7092
