;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;energy_cons_summer;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
47848;47848;40.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;1.0;0.155;12.0;40.0;250.0;100.0;0.2;(34, 46);{34: 12.0};{46: 12.0};{34: {40.0: 12.0}};6324
47852;47852;44.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;1.0;44.0;250.0;100.0;0.2;(34, 46);{34: 1.0};{46: 1.0};{34: {44.0: 1.0}};6325
47856;47856;48.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.155;7.0;48.0;250.0;100.0;0.2;(34, 46);{34: 7.0};{46: 7.0};{34: {48.0: 7.0}};6326
47860;47860;52.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;3.0;52.0;250.0;100.0;0.2;(34, 46);{34: 3.0};{46: 3.0};{34: {52.0: 3.0}};6327
47864;47864;56.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.2;0.155;3.0;56.0;250.0;100.0;0.2;(34, 46);{34: 3.0};{46: 3.0};{34: {56.0: 3.0}};6328
47868;47868;60.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.155;4.0;60.0;250.0;100.0;0.2;(34, 46);{34: 4.0};{46: 4.0};{34: {60.0: 4.0}};6329
47872;47872;64.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.2;0.155;9.0;64.0;250.0;100.0;0.2;(34, 46);{34: 9.0};{46: 9.0};{34: {64.0: 9.0}};6330
47876;47876;68.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.155;3.0;68.0;250.0;100.0;0.2;(34, 46);{34: 3.0};{46: 3.0};{34: {68.0: 3.0}};6331
47880;47880;72.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;3.0;72.0;250.0;100.0;0.2;(34, 46);{34: 3.0};{46: 3.0};{34: {72.0: 3.0}};6332
47884;47884;76.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.155;3.0;76.0;250.0;100.0;0.2;(34, 46);{34: 3.0};{46: 3.0};{34: {76.0: 3.0}};6333
47888;47888;80.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.2;0.155;5.0;80.0;250.0;100.0;0.2;(34, 46);{34: 5.0};{46: 5.0};{34: {80.0: 5.0}};6334
47892;47892;84.0;AT211;AT224;(34, 46);27.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.155;3.0;84.0;250.0;100.0;0.2;(34, 46);{34: 3.0};{46: 3.0};{34: {84.0: 3.0}};6335
47932;47932;28.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.2;0.155;2.0;28.0;250.0;100.0;0.2;(34, 46, 47);{34: 2.0};{47: 2.0};{34: {28.0: 2.0}};6336
47936;47936;32.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.155;3.0;32.0;250.0;100.0;0.2;(34, 46, 47);{34: 3.0};{47: 3.0};{34: {32.0: 3.0}};6337
47944;47944;40.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.155;3.0;40.0;250.0;100.0;0.2;(34, 46, 47);{34: 3.0};{47: 3.0};{34: {40.0: 3.0}};6338
47948;47948;44.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;2.0;44.0;250.0;100.0;0.2;(34, 46, 47);{34: 2.0};{47: 2.0};{34: {44.0: 2.0}};6339
47964;47964;60.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.2;0.155;1.0;60.0;250.0;100.0;0.2;(34, 46, 47);{34: 1.0};{47: 1.0};{34: {60.0: 1.0}};6340
47972;47972;68.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.155;2.0;68.0;250.0;100.0;0.2;(34, 46, 47);{34: 2.0};{47: 2.0};{34: {68.0: 2.0}};6341
47976;47976;72.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;1.0;72.0;250.0;100.0;0.2;(34, 46, 47);{34: 1.0};{47: 1.0};{34: {72.0: 1.0}};6342
47980;47980;76.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.155;2.0;76.0;250.0;100.0;0.2;(34, 46, 47);{34: 2.0};{47: 2.0};{34: {76.0: 2.0}};6343
47984;47984;80.0;AT211;AT113;(34, 46, 47);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;1.0;80.0;250.0;100.0;0.2;(34, 46, 47);{34: 1.0};{47: 1.0};{34: {80.0: 1.0}};6344
48016;48016;16.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;3.0;16.0;250.0;100.0;0.2;(34, 49);{34: 3.0};{49: 3.0};{34: {16.0: 3.0}};6345
48020;48020;20.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.2;0.155;5.0;20.0;250.0;100.0;0.2;(34, 49);{34: 5.0};{49: 5.0};{34: {20.0: 5.0}};6346
48024;48024;24.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.3;0.155;19.0;24.0;250.0;100.0;0.2;(34, 49);{34: 19.0};{49: 19.0};{34: {24.0: 19.0}};6347
48028;48028;28.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.155;28.0;28.0;250.0;100.0;0.2;(34, 49);{34: 28.0};{49: 28.0};{34: {28.0: 28.0}};6348
48032;48032;32.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.155;30.0;32.0;250.0;100.0;0.2;(34, 49);{34: 30.0};{49: 30.0};{34: {32.0: 30.0}};6349
48036;48036;36.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.2;0.155;24.0;36.0;250.0;100.0;0.2;(34, 49);{34: 24.0};{49: 24.0};{34: {36.0: 24.0}};6350
48040;48040;40.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;28.0;40.0;250.0;100.0;0.2;(34, 49);{34: 28.0};{49: 28.0};{34: {40.0: 28.0}};6351
48044;48044;44.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;1.0;0.155;18.0;44.0;250.0;100.0;0.2;(34, 49);{34: 18.0};{49: 18.0};{34: {44.0: 18.0}};6352
48048;48048;48.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.155;18.0;48.0;250.0;100.0;0.2;(34, 49);{34: 18.0};{49: 18.0};{34: {48.0: 18.0}};6353
48052;48052;52.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.9000000000000001;0.155;13.0;52.0;250.0;100.0;0.2;(34, 49);{34: 13.0};{49: 13.0};{34: {52.0: 13.0}};6354
48056;48056;56.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.3;0.155;17.0;56.0;250.0;100.0;0.2;(34, 49);{34: 17.0};{49: 17.0};{34: {56.0: 17.0}};6355
48060;48060;60.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;24.0;60.0;250.0;100.0;0.2;(34, 49);{34: 24.0};{49: 24.0};{34: {60.0: 24.0}};6356
48064;48064;64.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.8000000000000003;0.155;22.0;64.0;250.0;100.0;0.2;(34, 49);{34: 22.0};{49: 22.0};{34: {64.0: 22.0}};6357
48068;48068;68.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;30.0;68.0;250.0;100.0;0.2;(34, 49);{34: 30.0};{49: 30.0};{34: {68.0: 30.0}};6358
48072;48072;72.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.155;20.0;72.0;250.0;100.0;0.2;(34, 49);{34: 20.0};{49: 20.0};{34: {72.0: 20.0}};6359
48076;48076;76.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.3;0.155;16.0;76.0;250.0;100.0;0.2;(34, 49);{34: 16.0};{49: 16.0};{34: {76.0: 16.0}};6360
48080;48080;80.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.3;0.155;13.0;80.0;250.0;100.0;0.2;(34, 49);{34: 13.0};{49: 13.0};{34: {80.0: 13.0}};6361
48084;48084;84.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.2;0.155;1.0;84.0;250.0;100.0;0.2;(34, 49);{34: 1.0};{49: 1.0};{34: {84.0: 1.0}};6362
48088;48088;88.0;AT211;SL1;(34, 49);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;3.0;88.0;250.0;100.0;0.2;(34, 49);{34: 3.0};{49: 3.0};{34: {88.0: 3.0}};6363
48128;48128;32.0;AT211;AT124;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);55.0;250.0;100.0;20.0;15.0;0.4;0.21;1.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);{34: 1.0};{52: 1.0};{34: {32.0: 1.0}};6364
48140;48140;44.0;AT211;AT124;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;44.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);{34: 1.0};{52: 1.0};{34: {44.0: 1.0}};6365
48160;48160;64.0;AT211;AT124;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);{34: 1.0};{52: 1.0};{34: {64.0: 1.0}};6366
48164;48164;68.0;AT211;AT124;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;68.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 54, 53, 52);{34: 1.0};{52: 1.0};{34: {68.0: 1.0}};6367
48220;48220;28.0;AT211;AT123;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;28.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{34: 1.0};{56: 1.0};{34: {28.0: 1.0}};6368
48224;48224;32.0;AT211;AT123;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;20.0;15.0;0.3;0.21;1.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{34: 1.0};{56: 1.0};{34: {32.0: 1.0}};6369
48228;48228;36.0;AT211;AT123;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{34: 1.0};{56: 1.0};{34: {36.0: 1.0}};6370
48256;48256;64.0;AT211;AT123;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59, 58, 56);{34: 1.0};{56: 1.0};{34: {64.0: 1.0}};6371
48320;48320;32.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;0.5;0.21;1.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 1.0};{59: 1.0};{34: {32.0: 1.0}};6372
48324;48324;36.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;0.9000000000000001;0.21;1.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 1.0};{59: 1.0};{34: {36.0: 1.0}};6373
48328;48328;40.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;1.0;0.21;1.0;40.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 1.0};{59: 1.0};{34: {40.0: 1.0}};6374
48336;48336;48.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;1.0;0.21;2.0;48.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 2.0};{59: 2.0};{34: {48.0: 2.0}};6375
48340;48340;52.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;52.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 1.0};{59: 1.0};{34: {52.0: 1.0}};6376
48344;48344;56.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;0.8000000000000003;0.21;1.0;56.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 1.0};{59: 1.0};{34: {56.0: 1.0}};6377
48352;48352;64.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;0.7000000000000002;0.21;3.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 3.0};{59: 3.0};{34: {64.0: 3.0}};6378
48372;48372;84.0;AT211;AT127;(34, 46, 47, 48, 61, 63, 64, 70, 59);55.0;250.0;100.0;20.0;15.0;0.6000000000000001;0.21;1.0;84.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 59);{34: 1.0};{59: 1.0};{34: {84.0: 1.0}};6379
48408;48408;24.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;1.0;0.155;1.0;24.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 1.0};{63: 1.0};{34: {24.0: 1.0}};6380
48412;48412;28.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.155;2.0;28.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 2.0};{63: 2.0};{34: {28.0: 2.0}};6381
48416;48416;32.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;2.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 2.0};{63: 2.0};{34: {32.0: 2.0}};6382
48420;48420;36.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.7000000000000002;0.155;2.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 2.0};{63: 2.0};{34: {36.0: 2.0}};6383
48440;48440;56.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.5000000000000001;0.155;2.0;56.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 2.0};{63: 2.0};{34: {56.0: 2.0}};6384
48444;48444;60.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;2.0;60.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 2.0};{63: 2.0};{34: {60.0: 2.0}};6385
48448;48448;64.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.4000000000000001;0.155;1.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 1.0};{63: 1.0};{34: {64.0: 1.0}};6386
48456;48456;72.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;1.0;0.155;1.0;72.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 1.0};{63: 1.0};{34: {72.0: 1.0}};6387
48460;48460;76.0;AT211;AT122;(34, 46, 47, 48, 61, 63);27.5;250.0;100.0;20.0;15.0;0.6000000000000001;0.155;1.0;76.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63);{34: 1.0};{63: 1.0};{34: {76.0: 1.0}};6388
48516;48516;36.0;AT211;AT112;(34, 46, 47, 48, 61, 65);41.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.1825;2.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65);{34: 2.0};{65: 2.0};{34: {36.0: 2.0}};6389
48520;48520;40.0;AT211;AT112;(34, 46, 47, 48, 61, 65);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;1.0;40.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65);{34: 1.0};{65: 1.0};{34: {40.0: 1.0}};6390
48524;48524;44.0;AT211;AT112;(34, 46, 47, 48, 61, 65);41.25;250.0;100.0;20.0;15.0;0.5000000000000001;0.1825;1.0;44.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65);{34: 1.0};{65: 1.0};{34: {44.0: 1.0}};6391
48536;48536;56.0;AT211;AT112;(34, 46, 47, 48, 61, 65);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;1.0;56.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65);{34: 1.0};{65: 1.0};{34: {56.0: 1.0}};6392
48540;48540;60.0;AT211;AT112;(34, 46, 47, 48, 61, 65);41.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.1825;1.0;60.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 65);{34: 1.0};{65: 1.0};{34: {60.0: 1.0}};6393
48588;48588;12.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.2925;1.0;12.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 1.0};{77: 1.0};{34: {12.0: 1.0}};6394
48592;48592;16.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.3;0.2925;1.0;16.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 1.0};{77: 1.0};{34: {16.0: 1.0}};6395
48596;48596;20.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;4.0;20.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 4.0};{77: 4.0};{34: {20.0: 4.0}};6396
48600;48600;24.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.5;0.2925;4.0;24.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 4.0};{77: 4.0};{34: {24.0: 4.0}};6397
48604;48604;28.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.4;0.2925;14.0;28.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 14.0};{77: 14.0};{34: {28.0: 14.0}};6398
48608;48608;32.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.4;0.2925;11.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 11.0};{77: 11.0};{34: {32.0: 11.0}};6399
48612;48612;36.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;1.0;0.2925;5.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 5.0};{77: 5.0};{34: {36.0: 5.0}};6400
48616;48616;40.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.3;0.2925;2.0;40.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 2.0};{77: 2.0};{34: {40.0: 2.0}};6401
48620;48620;44.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;1.0;0.2925;17.0;44.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 17.0};{77: 17.0};{34: {44.0: 17.0}};6402
48624;48624;48.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.3;0.2925;4.0;48.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 4.0};{77: 4.0};{34: {48.0: 4.0}};6403
48628;48628;52.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.2925;6.0;52.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 6.0};{77: 6.0};{34: {52.0: 6.0}};6404
48632;48632;56.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.9000000000000001;0.2925;4.0;56.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 4.0};{77: 4.0};{34: {56.0: 4.0}};6405
48636;48636;60.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.3;0.2925;10.0;60.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 10.0};{77: 10.0};{34: {60.0: 10.0}};6406
48640;48640;64.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.8000000000000003;0.2925;5.0;64.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 5.0};{77: 5.0};{34: {64.0: 5.0}};6407
48644;48644;68.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.2925;7.0;68.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 7.0};{77: 7.0};{34: {68.0: 7.0}};6408
48648;48648;72.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.5;0.2925;6.0;72.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 6.0};{77: 6.0};{34: {72.0: 6.0}};6409
48652;48652;76.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.7000000000000002;0.2925;9.0;76.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 9.0};{77: 9.0};{34: {76.0: 9.0}};6410
48656;48656;80.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.3;0.2925;2.0;80.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 2.0};{77: 2.0};{34: {80.0: 2.0}};6411
48660;48660;84.0;AT211;AT130;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);96.25;250.0;100.0;20.0;15.0;0.6000000000000001;0.2925;2.0;84.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 77);{34: 2.0};{77: 2.0};{34: {84.0: 2.0}};6412
48696;48696;24.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.4;0.375;1.0;24.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {24.0: 1.0}};6413
48700;48700;28.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.4;0.375;1.0;28.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {28.0: 1.0}};6414
48704;48704;32.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.6;0.375;2.0;32.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 2.0};{83: 2.0};{34: {32.0: 2.0}};6415
48708;48708;36.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.5;0.375;1.0;36.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {36.0: 1.0}};6416
48712;48712;40.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.8999999999999999;0.375;1.0;40.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {40.0: 1.0}};6417
48716;48716;44.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.5;0.375;1.0;44.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {44.0: 1.0}};6418
48728;48728;56.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.4;0.375;1.0;56.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {56.0: 1.0}};6419
48732;48732;60.0;AT211;CZ;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);137.5;250.0;100.0;20.0;15.0;0.6;0.375;1.0;60.0;250.0;100.0;0.2;(34, 46, 47, 48, 61, 63, 64, 70, 71, 73, 78, 82, 83);{34: 1.0};{83: 1.0};{34: {60.0: 1.0}};6420
