start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
36.0;(9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 58, 57, 55);1.0;110.0;60.0;0.209;0.7999999999999999;{9: 1.0};{55: 1.0};{9: {36.0: 1.0}};14;879
36.0;(14, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43, 44, 33, 32);11.0;41.0;55.0;0.236;1.0;{14: 11.0};{32: 8.0, 33: 3.0};{14: {36.0: 5.0, 44.0: 6.0}};18;880
36.0;(9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 69, 70, 72, 76);6.0;110.0;60.0;0.209;0.8999999999999999;{9: 6.0};{76: 5.0, 40: 1.0};{9: {36.0: 3.0, 44.0: 3.0}};14;881
36.0;(82, 66, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8);5.0;110.0;60.0;0.209;0.7999999999999999;{82: 5.0};{8: 3.0, 9: 2.0};{82: {36.0: 3.0, 76.0: 2.0}};18;882
36.0;(57, 53, 30, 29, 26);3.0;110.0;60.0;0.209;0.5;{57: 3.0};{26: 3.0};{57: {36.0: 2.0, 56.0: 1.0}};5;883
36.0;(2, 7, 8, 9, 22, 23, 24, 38, 40, 41, 60, 62, 63, 73, 86);18.0;41.0;55.0;0.236;0.8999999999999999;{2: 18.0};{86: 17.0, 22: 1.0};{2: {36.0: 2.0, 64.0: 16.0}};15;884
36.0;(15, 6, 5, 4, 3, 2, 7, 8, 9, 22, 23, 24, 38, 42, 43);23.0;41.0;55.0;0.236;1.0;{15: 23.0};{43: 23.0};{15: {36.0: 12.0, 44.0: 11.0}};15;885
36.0;(58, 69, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 1);4.0;110.0;60.0;0.209;0.7999999999999999;{58: 4.0};{1: 3.0, 8: 1.0};{58: {36.0: 2.0, 48.0: 2.0}};15;886
36.0;(47, 60, 62, 63, 73, 86);26.0;110.0;60.0;0.209;1.0;{47: 26.0};{86: 26.0};{47: {36.0: 10.0, 44.0: 16.0}};6;887
36.0;(86, 73, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5);2.0;41.0;55.0;0.236;1.0;{86: 2.0};{5: 1.0, 23: 1.0};{86: {36.0: 2.0}};18;888
36.0;(62, 60, 41, 40, 42, 43);3.0;110.0;60.0;0.209;0.9000000000000001;{62: 3.0};{43: 3.0};{62: {36.0: 2.0, 44.0: 1.0}};6;889
36.0;(43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 14);21.0;110.0;60.0;0.209;1.0;{43: 21.0};{14: 19.0, 8: 2.0};{43: {36.0: 8.0, 44.0: 13.0}};15;890
36.0;(82, 66, 61, 54, 52, 30);2.0;41.0;55.0;0.236;1.0;{82: 2.0};{30: 2.0};{82: {36.0: 1.0, 84.0: 1.0}};6;891
36.0;(86, 73, 63, 62, 60, 41, 40, 38, 24, 23, 22, 9, 8, 7, 2);2.0;110.0;60.0;0.209;1.0;{86: 2.0};{2: 1.0, 8: 1.0};{86: {36.0: 2.0}};15;892
36.0;(51, 54, 61, 67, 77, 72, 70, 69, 63, 62, 60, 41, 40, 38, 36);2.0;110.0;60.0;0.209;1.0;{51: 2.0};{36: 2.0};{51: {36.0: 1.0, 44.0: 1.0}};15;893
