start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
16,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",161.0,110.0,129.92,0.23,0.8,886
17,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",143.0,110.0,129.92,0.23,0.8,887
18,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",151.0,110.0,129.92,0.23,0.8,888
19,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",154.0,110.0,129.92,0.23,0.8,889
20,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",167.0,110.0,129.92,0.23,0.8,890
21,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",166.0,110.0,129.92,0.23,0.8,891
22,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",155.0,110.0,129.92,0.23,0.8,892
23,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",111.0,110.0,129.92,0.23,0.8,893
24,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",77.0,110.0,129.92,0.23,0.8,894
25,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",33.0,110.0,129.92,0.23,0.8,895
26,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",14.0,110.0,129.92,0.23,0.8,896
27,"(60, 57, 58, 31, 32, 33, 30, 29, 28, 27, 34, 35)",1.0,110.0,129.92,0.23,0.8,897
7,"(63, 62, 61, 91, 93, 94, 100, 88)",3.0,39.0,45.03,0.24,0.9,898
8,"(63, 62, 61, 91, 93, 94, 100, 88)",4.0,110.0,88.16,0.23,1.0,899
9,"(63, 62, 61, 91, 93, 94, 100, 88)",49.0,39.0,45.03,0.24,0.9,900
10,"(63, 62, 61, 91, 93, 94, 100, 88)",157.0,41.0,68.2,0.22,1.0,901
11,"(63, 62, 61, 91, 93, 94, 100, 88)",352.0,34.0,42.5,0.25,0.9,902
12,"(63, 62, 61, 91, 93, 94, 100, 88)",315.0,39.0,45.03,0.24,0.9,903
13,"(63, 62, 61, 91, 93, 94, 100, 88)",274.0,110.0,88.16,0.23,1.0,904
14,"(63, 62, 61, 91, 93, 94, 100, 88)",280.0,41.0,68.2,0.22,1.0,905
15,"(63, 62, 61, 91, 93, 94, 100, 88)",252.0,30.0,45.72,0.22,0.9,906
16,"(63, 62, 61, 91, 93, 94, 100, 88)",182.0,39.0,45.03,0.24,0.9,907
17,"(63, 62, 61, 91, 93, 94, 100, 88)",163.0,110.0,88.16,0.23,1.0,908
18,"(63, 62, 61, 91, 93, 94, 100, 88)",225.0,39.0,45.03,0.24,0.9,909
19,"(63, 62, 61, 91, 93, 94, 100, 88)",168.0,41.0,68.2,0.22,1.0,910
20,"(63, 62, 61, 91, 93, 94, 100, 88)",230.0,103.0,108.0,0.27,1.0,911
21,"(63, 62, 61, 91, 93, 94, 100, 88)",214.0,30.0,45.72,0.22,0.9,912
22,"(63, 62, 61, 91, 93, 94, 100, 88)",186.0,110.0,129.92,0.23,1.0,913
23,"(63, 62, 61, 91, 93, 94, 100, 88)",157.0,64.0,110.6,0.28,1.0,914
24,"(63, 62, 61, 91, 93, 94, 100, 88)",81.0,47.0,54.05,0.23,0.9,915
25,"(63, 62, 61, 91, 93, 94, 100, 88)",38.0,77.0,88.8,0.24,1.0,916
26,"(63, 62, 61, 91, 93, 94, 100, 88)",19.0,110.0,88.16,0.23,1.0,917
27,"(63, 62, 61, 91, 93, 94, 100, 88)",4.0,47.0,54.05,0.23,0.9,918
7,"(63, 62, 61, 74, 73, 70, 71, 72)",1.0,41.0,68.2,0.22,1.0,919
8,"(63, 62, 61, 74, 73, 70, 71, 72)",16.0,64.0,110.6,0.28,1.0,920
9,"(63, 62, 61, 74, 73, 70, 71, 72)",74.0,64.0,110.6,0.28,1.0,921
10,"(63, 62, 61, 74, 73, 70, 71, 72)",291.0,103.0,108.0,0.27,1.0,922
11,"(63, 62, 61, 74, 73, 70, 71, 72)",611.0,36.0,5.47,0.02,1.0,923
12,"(63, 62, 61, 74, 73, 70, 71, 72)",564.0,103.0,108.0,0.27,1.0,924
13,"(63, 62, 61, 74, 73, 70, 71, 72)",465.0,41.0,68.2,0.22,1.0,925
14,"(63, 62, 61, 74, 73, 70, 71, 72)",474.0,103.0,108.0,0.27,1.0,926
15,"(63, 62, 61, 74, 73, 70, 71, 72)",394.0,110.0,88.16,0.23,1.0,927
16,"(63, 62, 61, 74, 73, 70, 71, 72)",351.0,85.0,81.2,0.23,1.0,928
17,"(63, 62, 61, 74, 73, 70, 71, 72)",274.0,110.0,88.16,0.23,1.0,929
18,"(63, 62, 61, 74, 73, 70, 71, 72)",302.0,41.0,68.2,0.22,1.0,930
19,"(63, 62, 61, 74, 73, 70, 71, 72)",375.0,110.0,88.16,0.23,1.0,931
20,"(63, 62, 61, 74, 73, 70, 71, 72)",358.0,34.0,42.5,0.25,0.9,932
21,"(63, 62, 61, 74, 73, 70, 71, 72)",359.0,77.0,88.8,0.24,1.0,933
22,"(63, 62, 61, 74, 73, 70, 71, 72)",334.0,77.0,88.8,0.24,1.0,934
23,"(63, 62, 61, 74, 73, 70, 71, 72)",221.0,110.0,88.16,0.23,1.0,935
24,"(63, 62, 61, 74, 73, 70, 71, 72)",168.0,41.0,68.2,0.22,1.0,936
25,"(63, 62, 61, 74, 73, 70, 71, 72)",78.0,30.0,45.72,0.22,0.9,937
26,"(63, 62, 61, 74, 73, 70, 71, 72)",28.0,114.0,82.08,0.29,1.0,938
27,"(63, 62, 61, 74, 73, 70, 71, 72)",8.0,39.0,45.03,0.24,0.9,939
8,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",1.0,103.0,107.94,0.26,0.7,940
9,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",10.0,85.0,81.2,0.23,0.6,941
10,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",46.0,77.0,88.8,0.24,0.6,942
11,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",100.0,77.0,88.8,0.24,0.6,943
12,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",90.0,110.0,129.92,0.23,0.8,944
13,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",64.0,110.0,88.16,0.23,0.7,945
14,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",61.0,64.0,110.6,0.28,0.7,946
15,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",62.0,110.0,88.16,0.23,0.7,947
16,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",61.0,64.0,110.6,0.28,0.7,948
17,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",44.0,114.0,82.08,0.29,0.5,949
18,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",45.0,108.0,103.09,0.24,0.7,950
19,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",54.0,64.0,110.6,0.28,0.7,951
20,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",66.0,103.0,108.0,0.27,0.7,952
21,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",54.0,41.0,68.2,0.22,0.6,953
22,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",41.0,110.0,88.16,0.23,0.7,954
23,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",37.0,77.0,88.8,0.24,0.6,955
24,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",15.0,114.0,82.08,0.29,0.5,956
25,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",12.0,110.0,88.16,0.23,0.7,957
26,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",4.0,77.0,88.8,0.24,0.6,958
27,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5, 6, 7, 8)",1.0,114.0,82.08,0.29,0.5,959
8,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",5.0,114.0,82.08,0.29,0.5,960
9,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",25.0,114.0,82.08,0.29,0.5,961
10,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",69.0,41.0,68.2,0.22,0.6,962
11,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",164.0,41.0,68.2,0.22,0.6,963
12,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",154.0,103.0,107.94,0.26,0.7,964
13,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",124.0,64.0,110.6,0.28,0.7,965
14,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",130.0,103.0,108.0,0.27,0.7,966
15,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",116.0,103.0,108.0,0.27,0.7,967
16,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",83.0,114.0,82.08,0.29,0.5,968
17,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",90.0,77.0,88.8,0.24,0.6,969
18,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",101.0,110.0,88.16,0.23,0.7,970
19,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",99.0,77.0,88.8,0.24,0.6,971
20,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",88.0,103.0,108.0,0.27,0.7,972
21,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",92.0,85.0,81.2,0.23,0.6,973
22,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",102.0,77.0,88.8,0.24,0.6,974
23,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",73.0,103.0,108.0,0.27,0.7,975
24,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",27.0,77.0,88.8,0.24,0.6,976
25,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",20.0,110.0,88.16,0.23,0.7,977
26,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",6.0,103.0,108.0,0.27,0.7,978
27,"(60, 57, 58, 31, 32, 33, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2, 3, 4, 5)",3.0,110.0,88.16,0.23,0.7,979
5,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",1.0,110.0,88.16,0.23,0.8,980
6,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",1.0,110.0,88.16,0.23,0.8,981
7,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",2.0,77.0,88.8,0.24,0.8,982
8,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",7.0,77.0,88.8,0.24,0.8,983
9,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",39.0,41.0,68.2,0.22,0.7,984
10,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",159.0,64.0,110.6,0.28,0.8,985
11,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",325.0,110.0,88.16,0.23,0.8,986
12,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",266.0,110.0,88.16,0.23,0.8,987
13,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",261.0,110.0,88.16,0.23,0.8,988
14,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",254.0,110.0,88.16,0.23,0.8,989
15,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",224.0,85.0,81.2,0.23,0.8,990
16,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",174.0,114.0,82.08,0.29,0.7,991
17,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",157.0,110.0,88.16,0.23,0.8,992
18,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",169.0,110.0,88.16,0.23,0.8,993
19,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",205.0,114.0,82.08,0.29,0.7,994
20,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",192.0,110.0,88.16,0.23,0.8,995
21,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",210.0,77.0,88.8,0.24,0.8,996
22,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",167.0,110.0,88.16,0.23,0.8,997
23,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",123.0,64.0,110.6,0.28,0.8,998
24,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",72.0,77.0,88.8,0.24,0.8,999
25,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",37.0,103.0,108.0,0.27,0.8,1000
26,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",20.0,114.0,82.08,0.29,0.7,1001
27,"(60, 58, 57, 33, 32, 31, 30, 29, 28, 25, 18, 17)",5.0,114.0,82.08,0.29,0.7,1002
7,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",1.0,110.0,88.16,0.23,0.9,1003
8,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",8.0,110.0,88.16,0.23,0.9,1004
9,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",18.0,85.0,81.2,0.23,0.8,1005
10,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",108.0,110.0,88.16,0.23,0.9,1006
11,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",219.0,64.0,110.6,0.28,0.9,1007
12,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",189.0,64.0,110.6,0.28,0.9,1008
13,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",169.0,103.0,108.0,0.27,0.9,1009
14,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",176.0,103.0,108.0,0.27,0.9,1010
15,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",139.0,85.0,81.2,0.23,0.8,1011
16,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",134.0,39.0,45.03,0.24,0.7,1012
17,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",110.0,41.0,68.2,0.22,0.8,1013
18,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",128.0,114.0,82.08,0.29,0.8,1014
19,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",121.0,85.0,81.2,0.23,0.8,1015
20,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",133.0,67.0,53.11,0.23,0.7,1016
21,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",123.0,108.0,103.09,0.24,0.9,1017
22,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",118.0,110.0,88.16,0.23,0.9,1018
23,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",92.0,110.0,88.16,0.23,0.9,1019
24,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",34.0,110.0,88.16,0.23,0.9,1020
25,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",21.0,40.0,51.98,0.23,0.7,1021
26,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",10.0,77.0,88.8,0.24,0.8,1022
27,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93)",8.0,110.0,88.16,0.23,0.9,1023
7,"(29, 30, 28, 27, 34, 35, 36, 37)",1.0,41.0,68.2,0.22,1.0,1024
8,"(29, 30, 28, 27, 34, 35, 36, 37)",10.0,77.0,88.8,0.24,1.0,1025
9,"(29, 30, 28, 27, 34, 35, 36, 37)",107.0,103.0,108.0,0.27,1.0,1026
10,"(29, 30, 28, 27, 34, 35, 36, 37)",402.0,85.0,81.2,0.23,1.0,1027
11,"(29, 30, 28, 27, 34, 35, 36, 37)",756.0,110.0,88.16,0.23,1.0,1028
12,"(29, 30, 28, 27, 34, 35, 36, 37)",735.0,39.0,45.03,0.24,0.9,1029
13,"(29, 30, 28, 27, 34, 35, 36, 37)",618.0,110.0,88.16,0.23,1.0,1030
14,"(29, 30, 28, 27, 34, 35, 36, 37)",639.0,110.0,88.16,0.23,1.0,1031
15,"(29, 30, 28, 27, 34, 35, 36, 37)",549.0,47.0,54.05,0.23,0.9,1032
16,"(29, 30, 28, 27, 34, 35, 36, 37)",437.0,110.0,88.16,0.23,1.0,1033
17,"(29, 30, 28, 27, 34, 35, 36, 37)",442.0,110.0,88.16,0.23,1.0,1034
18,"(29, 30, 28, 27, 34, 35, 36, 37)",466.0,40.0,51.98,0.23,0.9,1035
19,"(29, 30, 28, 27, 34, 35, 36, 37)",491.0,41.0,68.2,0.22,1.0,1036
20,"(29, 30, 28, 27, 34, 35, 36, 37)",500.0,30.0,45.72,0.22,0.9,1037
21,"(29, 30, 28, 27, 34, 35, 36, 37)",450.0,77.0,88.8,0.24,1.0,1038
22,"(29, 30, 28, 27, 34, 35, 36, 37)",420.0,108.0,103.09,0.24,1.0,1039
23,"(29, 30, 28, 27, 34, 35, 36, 37)",317.0,103.0,108.0,0.27,1.0,1040
24,"(29, 30, 28, 27, 34, 35, 36, 37)",177.0,103.0,108.0,0.27,1.0,1041
25,"(29, 30, 28, 27, 34, 35, 36, 37)",84.0,110.0,88.16,0.23,1.0,1042
26,"(29, 30, 28, 27, 34, 35, 36, 37)",38.0,110.0,88.16,0.23,1.0,1043
27,"(29, 30, 28, 27, 34, 35, 36, 37)",16.0,85.0,81.2,0.23,1.0,1044
5,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",1.0,110.0,88.16,0.23,0.9,1045
7,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",1.0,77.0,88.8,0.24,0.8,1046
8,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",4.0,77.0,88.8,0.24,0.8,1047
9,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",47.0,110.0,88.16,0.23,0.9,1048
10,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",173.0,77.0,88.8,0.24,0.8,1049
11,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",310.0,85.0,81.2,0.23,0.8,1050
12,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",304.0,41.0,68.2,0.22,0.8,1051
13,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",268.0,103.0,107.94,0.26,0.9,1052
14,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",258.0,64.0,110.6,0.28,0.9,1053
15,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",243.0,103.0,107.94,0.26,0.9,1054
16,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",189.0,85.0,81.2,0.23,0.8,1055
17,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",185.0,110.0,88.16,0.23,0.9,1056
18,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",171.0,110.0,88.16,0.23,0.9,1057
19,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",194.0,114.0,82.08,0.29,0.8,1058
20,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",193.0,110.0,129.92,0.23,0.9,1059
21,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",205.0,85.0,81.2,0.23,0.8,1060
22,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",158.0,110.0,88.16,0.23,0.9,1061
23,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",139.0,103.0,108.0,0.27,0.9,1062
24,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",68.0,110.0,88.16,0.23,0.9,1063
25,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",33.0,110.0,88.16,0.23,0.9,1064
26,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",12.0,77.0,88.8,0.24,0.8,1065
27,"(31, 32, 33, 57, 58, 60, 61, 62, 63, 91, 93, 94, 100, 88, 86, 87, 84)",11.0,41.0,68.2,0.22,0.8,1066
8,"(29, 30)",2.0,77.0,88.8,0.24,1.0,1067
9,"(29, 30)",14.0,41.0,68.2,0.22,1.0,1068
10,"(29, 30)",59.0,77.0,88.8,0.24,1.0,1069
11,"(29, 30)",100.0,103.0,107.94,0.26,1.0,1070
12,"(29, 30)",90.0,110.0,88.16,0.23,1.0,1071
13,"(29, 30)",73.0,85.0,81.2,0.23,1.0,1072
14,"(29, 30)",82.0,110.0,88.16,0.23,1.0,1073
15,"(29, 30)",72.0,103.0,107.94,0.26,1.0,1074
16,"(29, 30)",60.0,108.0,103.09,0.24,1.0,1075
17,"(29, 30)",66.0,41.0,68.2,0.22,1.0,1076
18,"(29, 30)",51.0,108.0,103.09,0.24,1.0,1077
19,"(29, 30)",54.0,67.0,53.11,0.23,0.9,1078
20,"(29, 30)",74.0,47.0,54.05,0.23,0.9,1079
21,"(29, 30)",52.0,41.0,68.2,0.22,1.0,1080
22,"(29, 30)",62.0,39.0,45.03,0.24,0.9,1081
23,"(29, 30)",49.0,30.0,45.72,0.22,0.9,1082
24,"(29, 30)",28.0,41.0,68.2,0.22,1.0,1083
25,"(29, 30)",18.0,110.0,88.16,0.23,1.0,1084
26,"(29, 30)",3.0,39.0,45.03,0.24,0.9,1085
27,"(29, 30)",1.0,30.0,45.72,0.22,0.9,1086
7,"(30, 29, 28, 15, 12, 13, 14)",1.0,103.0,108.0,0.27,0.9,1087
8,"(30, 29, 28, 15, 12, 13, 14)",5.0,110.0,88.16,0.23,0.9,1088
9,"(30, 29, 28, 15, 12, 13, 14)",25.0,110.0,88.16,0.23,0.9,1089
10,"(30, 29, 28, 15, 12, 13, 14)",122.0,110.0,88.16,0.23,0.9,1090
11,"(30, 29, 28, 15, 12, 13, 14)",228.0,110.0,88.16,0.23,0.9,1091
12,"(30, 29, 28, 15, 12, 13, 14)",208.0,110.0,88.16,0.23,0.9,1092
13,"(30, 29, 28, 15, 12, 13, 14)",167.0,110.0,88.16,0.23,0.9,1093
14,"(30, 29, 28, 15, 12, 13, 14)",172.0,110.0,88.16,0.23,0.9,1094
15,"(30, 29, 28, 15, 12, 13, 14)",150.0,110.0,88.16,0.23,0.9,1095
16,"(30, 29, 28, 15, 12, 13, 14)",129.0,110.0,88.16,0.23,0.9,1096
17,"(30, 29, 28, 15, 12, 13, 14)",124.0,103.0,108.0,0.27,0.9,1097
18,"(30, 29, 28, 15, 12, 13, 14)",104.0,64.0,110.6,0.28,0.9,1098
19,"(30, 29, 28, 15, 12, 13, 14)",132.0,103.0,108.0,0.27,0.9,1099
20,"(30, 29, 28, 15, 12, 13, 14)",135.0,103.0,107.94,0.26,0.9,1100
21,"(30, 29, 28, 15, 12, 13, 14)",142.0,110.0,88.16,0.23,0.9,1101
22,"(30, 29, 28, 15, 12, 13, 14)",137.0,110.0,88.16,0.23,0.9,1102
23,"(30, 29, 28, 15, 12, 13, 14)",96.0,103.0,107.94,0.26,0.9,1103
24,"(30, 29, 28, 15, 12, 13, 14)",47.0,64.0,110.6,0.28,0.9,1104
25,"(30, 29, 28, 15, 12, 13, 14)",29.0,103.0,108.0,0.27,0.9,1105
26,"(30, 29, 28, 15, 12, 13, 14)",8.0,103.0,107.94,0.26,0.9,1106
27,"(30, 29, 28, 15, 12, 13, 14)",3.0,103.0,107.94,0.26,0.9,1107
7,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",1.0,36.0,5.47,0.02,0.8,1108
8,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",9.0,110.0,88.16,0.23,0.9,1109
9,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",56.0,77.0,88.8,0.24,0.9,1110
10,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",236.0,41.0,68.2,0.22,0.9,1111
11,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",435.0,85.0,81.2,0.23,0.9,1112
12,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",502.0,114.0,82.08,0.29,0.9,1113
13,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",397.0,110.0,88.16,0.23,0.9,1114
14,"(30, 29, 28, 15, 12, 13, 14, 11, 1, 2)",395.0,110.0,88.16,0.23,0.9,1115
