;Unnamed: 0;tau;origin;destination;cell_route;min_driving_range;charging_capacity;battery_capacity;energy_cons;SOC_init;SOC_min;fleet_size;start_timestep;charge_cap;batt_cap;d_spec;route;incoming;arriving;depart_time;fleet_id
47496;47496;72.0;AT213;SL2;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;5.0;72.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);{32: 5.0};{15: 5.0};{32: {72.0: 5.0}};3666
47500;47500;76.0;AT213;SL2;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;10.0;76.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);{32: 10.0};{15: 10.0};{32: {76.0: 10.0}};3667
47504;47504;80.0;AT213;SL2;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;6.0;80.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);{32: 6.0};{15: 6.0};{32: {80.0: 6.0}};3668
47508;47508;84.0;AT213;SL2;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;2.0;84.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);{32: 2.0};{15: 2.0};{32: {84.0: 2.0}};3669
47512;47512;88.0;AT213;SL2;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;88.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);{32: 2.0};{15: 2.0};{32: {88.0: 2.0}};3670
47516;47516;92.0;AT213;SL2;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);82.5;41.0;55.0;23.6;0.5;0.454;1.0;92.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 24, 23, 22, 9, 8, 7, 2, 3, 4, 5, 6, 15);{32: 1.0};{15: 1.0};{32: {92.0: 1.0}};3671
47604;47604;84.0;AT213;AT314;(32, 33, 44, 43, 42, 38, 24, 23);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;2.0;84.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23);{32: 2.0};{23: 2.0};{32: {84.0: 2.0}};3672
47644;47644;28.0;AT213;AT222;(32, 33, 44, 43, 42, 38, 24);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24);{32: 1.0};{24: 1.0};{32: {28.0: 1.0}};3673
47708;47708;92.0;AT213;AT222;(32, 33, 44, 43, 42, 38, 24);82.5;41.0;55.0;23.6;0.5;0.454;1.0;92.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 24);{32: 1.0};{24: 1.0};{32: {92.0: 1.0}};3674
47740;47740;28.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {28.0: 1.0}};3675
47744;47744;32.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;32.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {32.0: 1.0}};3676
47748;47748;36.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;1.0;36.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {36.0: 1.0}};3677
47756;47756;44.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;44.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {44.0: 1.0}};3678
47764;47764;52.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;41.0;55.0;23.6;1.1;0.454;2.0;52.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 2.0};{26: 2.0};{32: {52.0: 2.0}};3679
47768;47768;56.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;1.0;56.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {56.0: 1.0}};3680
47780;47780;68.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;68.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {68.0: 1.0}};3681
47788;47788;76.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;76.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {76.0: 1.0}};3682
47796;47796;84.0;AT213;AT312;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;84.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26);{32: 1.0};{26: 1.0};{32: {84.0: 1.0}};3683
47852;47852;44.0;AT213;AT313;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;2.0;44.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{32: 2.0};{27: 2.0};{32: {44.0: 2.0}};3684
47880;47880;72.0;AT213;AT313;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26, 27);82.5;41.0;55.0;23.6;0.7;0.454;1.0;72.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 26, 27);{32: 1.0};{27: 1.0};{32: {72.0: 1.0}};3685
47932;47932;28.0;AT213;AT121;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;1.0;28.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);{32: 1.0};{29: 1.0};{32: {28.0: 1.0}};3686
47936;47936;32.0;AT213;AT121;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;41.0;55.0;23.6;1.1;0.454;1.0;32.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);{32: 1.0};{29: 1.0};{32: {32.0: 1.0}};3687
47944;47944;40.0;AT213;AT121;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;40.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);{32: 1.0};{29: 1.0};{32: {40.0: 1.0}};3688
47952;47952;48.0;AT213;AT121;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.8999999999999999;0.3873749999999999;1.0;48.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);{32: 1.0};{29: 1.0};{32: {48.0: 1.0}};3689
47980;47980;76.0;AT213;AT121;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;2.0;76.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 24, 23, 22, 21, 25, 29);{32: 2.0};{29: 2.0};{32: {76.0: 2.0}};3690
48016;48016;16.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.8000000000000003;0.218;1.0;16.0;41.0;55.0;0.23600000000000002;(32,);{32: 1.0};{32: 1.0};{32: {16.0: 1.0}};3691
48020;48020;20.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.4;0.218;16.0;20.0;41.0;55.0;0.23600000000000002;(32,);{32: 16.0};{32: 16.0};{32: {20.0: 16.0}};3692
48024;48024;24.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.2;0.1957916666666666;77.0;24.0;110.0;60.0;0.209;(32,);{32: 77.0};{32: 77.0};{32: {24.0: 77.0}};3693
48028;48028;28.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.5;0.218;146.0;28.0;41.0;55.0;0.23600000000000002;(32,);{32: 146.0};{32: 146.0};{32: {28.0: 146.0}};3694
48032;48032;32.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.3;0.1957916666666666;175.0;32.0;110.0;60.0;0.209;(32,);{32: 175.0};{32: 175.0};{32: {32.0: 175.0}};3695
48036;48036;36.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.2;0.1957916666666666;164.0;36.0;110.0;60.0;0.209;(32,);{32: 164.0};{32: 164.0};{32: {36.0: 164.0}};3696
48040;48040;40.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.8000000000000003;0.1957916666666666;166.0;40.0;110.0;60.0;0.209;(32,);{32: 166.0};{32: 166.0};{32: {40.0: 166.0}};3697
48044;48044;44.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.6000000000000001;0.218;138.0;44.0;41.0;55.0;0.23600000000000002;(32,);{32: 138.0};{32: 138.0};{32: {44.0: 138.0}};3698
48048;48048;48.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.2;0.1957916666666666;112.0;48.0;110.0;60.0;0.209;(32,);{32: 112.0};{32: 112.0};{32: {48.0: 112.0}};3699
48052;48052;52.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.8000000000000003;0.218;110.0;52.0;41.0;55.0;0.23600000000000002;(32,);{32: 110.0};{32: 110.0};{32: {52.0: 110.0}};3700
48056;48056;56.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.6000000000000001;0.1957916666666666;103.0;56.0;110.0;60.0;0.209;(32,);{32: 103.0};{32: 103.0};{32: {56.0: 103.0}};3701
48060;48060;60.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.5;0.218;121.0;60.0;41.0;55.0;0.23600000000000002;(32,);{32: 121.0};{32: 121.0};{32: {60.0: 121.0}};3702
48064;48064;64.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.8000000000000003;0.1957916666666666;117.0;64.0;110.0;60.0;0.209;(32,);{32: 117.0};{32: 117.0};{32: {64.0: 117.0}};3703
48068;48068;68.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.7000000000000002;0.1957916666666666;122.0;68.0;110.0;60.0;0.209;(32,);{32: 122.0};{32: 122.0};{32: {68.0: 122.0}};3704
48072;48072;72.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.7000000000000002;0.218;128.0;72.0;41.0;55.0;0.23600000000000002;(32,);{32: 128.0};{32: 128.0};{32: {72.0: 128.0}};3705
48076;48076;76.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.6000000000000001;0.1957916666666666;133.0;76.0;110.0;60.0;0.209;(32,);{32: 133.0};{32: 133.0};{32: {76.0: 133.0}};3706
48080;48080;80.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;1.0000000000000002;0.218;71.0;80.0;41.0;55.0;0.23600000000000002;(32,);{32: 71.0};{32: 71.0};{32: {80.0: 71.0}};3707
48084;48084;84.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.6000000000000001;0.1957916666666666;30.0;84.0;110.0;60.0;0.209;(32,);{32: 30.0};{32: 30.0};{32: {84.0: 30.0}};3708
48088;48088;88.0;AT213;AT211;(32,);27.5;41.0;55.0;23.6;0.5;0.218;16.0;88.0;41.0;55.0;0.23600000000000002;(32,);{32: 16.0};{32: 16.0};{32: {88.0: 16.0}};3709
48092;48092;92.0;AT213;AT211;(32,);27.5;110.0;60.0;20.9;0.6000000000000001;0.1957916666666666;6.0;92.0;110.0;60.0;0.209;(32,);{32: 6.0};{32: 6.0};{32: {92.0: 6.0}};3710
48120;48120;24.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;3.0;24.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 3.0};{36: 3.0};{32: {24.0: 3.0}};3711
48124;48124;28.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;21.0;28.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 21.0};{36: 21.0};{32: {28.0: 21.0}};3712
48128;48128;32.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7999999999999999;0.3873749999999999;29.0;32.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 29.0};{36: 29.0};{32: {32.0: 29.0}};3713
48132;48132;36.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.4;0.3873749999999999;35.0;36.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 35.0};{36: 35.0};{32: {36.0: 35.0}};3714
48136;48136;40.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;41.0;55.0;23.6;0.5;0.454;27.0;40.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 36);{32: 27.0};{36: 27.0};{32: {40.0: 27.0}};3715
48140;48140;44.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;14.0;44.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 14.0};{36: 14.0};{32: {44.0: 14.0}};3716
48144;48144;48.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;25.0;48.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 25.0};{36: 25.0};{32: {48.0: 25.0}};3717
48148;48148;52.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.7;0.3873749999999999;20.0;52.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 20.0};{36: 20.0};{32: {52.0: 20.0}};3718
48152;48152;56.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;10.0;56.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 10.0};{36: 10.0};{32: {56.0: 10.0}};3719
48156;48156;60.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;41.0;55.0;23.6;1.0;0.454;16.0;60.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 36);{32: 16.0};{36: 16.0};{32: {60.0: 16.0}};3720
48160;48160;64.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;16.0;64.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 16.0};{36: 16.0};{32: {64.0: 16.0}};3721
48164;48164;68.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;1.0;0.3873749999999999;23.0;68.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 23.0};{36: 23.0};{32: {68.0: 23.0}};3722
48168;48168;72.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;41.0;55.0;23.6;0.7999999999999999;0.454;15.0;72.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 36);{32: 15.0};{36: 15.0};{32: {72.0: 15.0}};3723
48172;48172;76.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.6;0.3873749999999999;10.0;76.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 10.0};{36: 10.0};{32: {76.0: 10.0}};3724
48176;48176;80.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;110.0;60.0;20.9;0.5;0.3873749999999999;14.0;80.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 38, 36);{32: 14.0};{36: 14.0};{32: {80.0: 14.0}};3725
48180;48180;84.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;41.0;55.0;23.6;1.0;0.454;6.0;84.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 36);{32: 6.0};{36: 6.0};{32: {84.0: 6.0}};3726
48184;48184;88.0;AT213;AT226;(32, 33, 44, 43, 42, 38, 36);82.5;41.0;55.0;23.6;0.8999999999999999;0.454;4.0;88.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 38, 36);{32: 4.0};{36: 4.0};{32: {88.0: 4.0}};3727
48220;48220;28.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;2.0;28.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 40);{32: 2.0};{40: 2.0};{32: {28.0: 2.0}};3728
48224;48224;32.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;41.0;55.0;23.6;0.5;0.336;2.0;32.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 40);{32: 2.0};{40: 2.0};{32: {32.0: 2.0}};3729
48228;48228;36.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;110.0;60.0;20.9;0.9000000000000001;0.2915833333333333;1.0;36.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 40);{32: 1.0};{40: 1.0};{32: {36.0: 1.0}};3730
48236;48236;44.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;44.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 40);{32: 1.0};{40: 1.0};{32: {44.0: 1.0}};3731
48248;48248;56.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;110.0;60.0;20.9;0.5;0.2915833333333333;3.0;56.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 40);{32: 3.0};{40: 3.0};{32: {56.0: 3.0}};3732
48252;48252;60.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;41.0;55.0;23.6;0.4;0.336;1.0;60.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 40);{32: 1.0};{40: 1.0};{32: {60.0: 1.0}};3733
48256;48256;64.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;41.0;55.0;23.6;1.0;0.336;1.0;64.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 40);{32: 1.0};{40: 1.0};{32: {64.0: 1.0}};3734
48260;48260;68.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;41.0;55.0;23.6;0.7999999999999999;0.336;3.0;68.0;41.0;55.0;0.23600000000000002;(32, 33, 44, 43, 42, 40);{32: 3.0};{40: 3.0};{32: {68.0: 3.0}};3735
48264;48264;72.0;AT213;AT223;(32, 33, 44, 43, 42, 40);55.0;110.0;60.0;20.9;0.7000000000000002;0.2915833333333333;1.0;72.0;110.0;60.0;0.209;(32, 33, 44, 43, 42, 40);{32: 1.0};{40: 1.0};{32: {72.0: 1.0}};3736
48304;48304;16.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;1.0;16.0;110.0;60.0;0.209;(32, 33, 44);{32: 1.0};{44: 1.0};{32: {16.0: 1.0}};3737
48308;48308;20.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;2.0;20.0;110.0;60.0;0.209;(32, 33, 44);{32: 2.0};{44: 2.0};{32: {20.0: 2.0}};3738
48312;48312;24.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;6.0;24.0;110.0;60.0;0.209;(32, 33, 44);{32: 6.0};{44: 6.0};{32: {24.0: 6.0}};3739
48316;48316;28.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;15.0;28.0;110.0;60.0;0.209;(32, 33, 44);{32: 15.0};{44: 15.0};{32: {28.0: 15.0}};3740
48320;48320;32.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;16.0;32.0;110.0;60.0;0.209;(32, 33, 44);{32: 16.0};{44: 16.0};{32: {32.0: 16.0}};3741
48324;48324;36.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;15.0;36.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 15.0};{44: 15.0};{32: {36.0: 15.0}};3742
48328;48328;40.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;8.0;40.0;110.0;60.0;0.209;(32, 33, 44);{32: 8.0};{44: 8.0};{32: {40.0: 8.0}};3743
48332;48332;44.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;0.9000000000000001;0.277;11.0;44.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 11.0};{44: 11.0};{32: {44.0: 11.0}};3744
48336;48336;48.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.6000000000000001;0.2436874999999999;8.0;48.0;110.0;60.0;0.209;(32, 33, 44);{32: 8.0};{44: 8.0};{32: {48.0: 8.0}};3745
48340;48340;52.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.7000000000000002;0.2436874999999999;3.0;52.0;110.0;60.0;0.209;(32, 33, 44);{32: 3.0};{44: 3.0};{32: {52.0: 3.0}};3746
48344;48344;56.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;3.0;56.0;110.0;60.0;0.209;(32, 33, 44);{32: 3.0};{44: 3.0};{32: {56.0: 3.0}};3747
48348;48348;60.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;0.3;0.277;10.0;60.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 10.0};{44: 10.0};{32: {60.0: 10.0}};3748
48352;48352;64.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;0.4;0.277;17.0;64.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 17.0};{44: 17.0};{32: {64.0: 17.0}};3749
48356;48356;68.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;11.0;68.0;110.0;60.0;0.209;(32, 33, 44);{32: 11.0};{44: 11.0};{32: {68.0: 11.0}};3750
48360;48360;72.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;8.0;72.0;110.0;60.0;0.209;(32, 33, 44);{32: 8.0};{44: 8.0};{32: {72.0: 8.0}};3751
48364;48364;76.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;5.0;76.0;110.0;60.0;0.209;(32, 33, 44);{32: 5.0};{44: 5.0};{32: {76.0: 5.0}};3752
48368;48368;80.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;0.6000000000000001;0.277;5.0;80.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 5.0};{44: 5.0};{32: {80.0: 5.0}};3753
48372;48372;84.0;AT213;AT221;(32, 33, 44);41.25;110.0;60.0;20.9;0.5;0.2436874999999999;1.0;84.0;110.0;60.0;0.209;(32, 33, 44);{32: 1.0};{44: 1.0};{32: {84.0: 1.0}};3754
48376;48376;88.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;1.0000000000000002;0.277;4.0;88.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 4.0};{44: 4.0};{32: {88.0: 4.0}};3755
48380;48380;92.0;AT213;AT221;(32, 33, 44);41.25;41.0;55.0;23.6;0.9000000000000001;0.277;2.0;92.0;41.0;55.0;0.23600000000000002;(32, 33, 44);{32: 2.0};{44: 2.0};{32: {92.0: 2.0}};3756
48408;48408;24.0;AT213;AT224;(32, 33, 45);41.25;41.0;55.0;23.6;0.3;0.277;1.0;24.0;41.0;55.0;0.23600000000000002;(32, 33, 45);{32: 1.0};{45: 1.0};{32: {24.0: 1.0}};3757
48416;48416;32.0;AT213;AT224;(32, 33, 45);41.25;110.0;60.0;20.9;0.4;0.2436874999999999;1.0;32.0;110.0;60.0;0.209;(32, 33, 45);{32: 1.0};{45: 1.0};{32: {32.0: 1.0}};3758
48424;48424;40.0;AT213;AT224;(32, 33, 45);41.25;110.0;60.0;20.9;0.3;0.2436874999999999;1.0;40.0;110.0;60.0;0.209;(32, 33, 45);{32: 1.0};{45: 1.0};{32: {40.0: 1.0}};3759
48428;48428;44.0;AT213;AT224;(32, 33, 45);41.25;110.0;60.0;20.9;0.7000000000000002;0.2436874999999999;1.0;44.0;110.0;60.0;0.209;(32, 33, 45);{32: 1.0};{45: 1.0};{32: {44.0: 1.0}};3760
48432;48432;48.0;AT213;AT224;(32, 33, 45);41.25;110.0;60.0;20.9;1.0000000000000002;0.2436874999999999;1.0;48.0;110.0;60.0;0.209;(32, 33, 45);{32: 1.0};{45: 1.0};{32: {48.0: 1.0}};3761
48460;48460;76.0;AT213;AT224;(32, 33, 45);41.25;110.0;60.0;20.9;0.8000000000000003;0.2436874999999999;1.0;76.0;110.0;60.0;0.209;(32, 33, 45);{32: 1.0};{45: 1.0};{32: {76.0: 1.0}};3762
48520;48520;40.0;AT213;AT113;(32, 33, 45, 46);68.75;110.0;60.0;20.9;0.8999999999999999;0.3394791666666666;2.0;40.0;110.0;60.0;0.209;(32, 33, 45, 46);{32: 2.0};{46: 2.0};{32: {40.0: 2.0}};3763
48548;48548;68.0;AT213;AT113;(32, 33, 45, 46);68.75;110.0;60.0;20.9;1.0;0.3394791666666666;1.0;68.0;110.0;60.0;0.209;(32, 33, 45, 46);{32: 1.0};{46: 1.0};{32: {68.0: 1.0}};3764
