start_timestep,route,fleet_size,charge_cap,batt_cap,d_spec,SOC_init,fleet_id
76,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",56.0,41.0,68.2,0.22,0.9,16199
77,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",45.0,41.0,68.2,0.22,0.9,16200
78,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",49.0,41.0,68.2,0.22,0.9,16201
79,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",48.0,30.0,45.72,0.22,0.8,16202
80,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",32.0,114.0,82.08,0.29,0.9,16203
81,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",25.0,103.0,108.0,0.27,0.9,16204
82,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",28.0,110.0,88.16,0.23,0.9,16205
83,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",36.0,41.0,68.2,0.22,0.9,16206
84,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",24.0,110.0,88.16,0.23,0.9,16207
85,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",14.0,103.0,108.0,0.27,0.9,16208
86,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",8.0,103.0,107.94,0.26,0.9,16209
87,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",13.0,77.0,88.8,0.24,0.9,16210
88,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",12.0,110.0,88.16,0.23,0.9,16211
89,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",13.0,34.0,42.5,0.25,0.8,16212
90,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",6.0,110.0,88.16,0.23,0.9,16213
91,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",8.0,36.0,5.47,0.02,0.8,16214
92,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",5.0,110.0,88.16,0.23,0.9,16215
94,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",1.0,47.0,54.05,0.23,0.8,16216
95,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14, 11, 1, 2)",1.0,110.0,88.16,0.23,0.9,16217
15,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",3.0,103.0,107.94,0.26,0.9,16218
17,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",1.0,77.0,88.8,0.24,0.9,16219
18,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",3.0,114.0,82.08,0.29,0.9,16220
19,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",2.0,110.0,88.16,0.23,0.9,16221
20,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",5.0,30.0,45.72,0.22,0.8,16222
21,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",7.0,41.0,68.2,0.22,0.9,16223
22,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",18.0,110.0,88.16,0.23,0.9,16224
23,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",22.0,108.0,103.09,0.24,0.9,16225
24,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",28.0,30.0,45.72,0.22,0.8,16226
25,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",30.0,114.0,82.08,0.29,0.9,16227
26,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",44.0,41.0,68.2,0.22,0.9,16228
27,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",63.0,64.0,110.6,0.28,0.9,16229
28,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",68.0,41.0,68.2,0.22,0.9,16230
29,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",73.0,103.0,108.0,0.27,0.9,16231
30,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",78.0,47.0,54.05,0.23,0.8,16232
31,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",93.0,103.0,108.0,0.27,0.9,16233
32,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",60.0,77.0,88.8,0.24,0.9,16234
33,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",74.0,47.0,54.05,0.23,0.8,16235
34,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",75.0,40.0,51.98,0.23,0.8,16236
35,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",73.0,110.0,88.16,0.23,0.9,16237
36,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",69.0,103.0,108.0,0.27,0.9,16238
37,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",60.0,77.0,88.8,0.24,0.9,16239
38,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",59.0,47.0,54.05,0.23,0.8,16240
39,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",53.0,110.0,88.16,0.23,0.9,16241
40,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",66.0,39.0,45.03,0.24,0.8,16242
41,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",54.0,103.0,108.0,0.27,0.9,16243
42,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",65.0,114.0,82.08,0.29,0.9,16244
43,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",48.0,64.0,110.6,0.28,0.9,16245
44,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",58.0,77.0,88.8,0.24,0.9,16246
45,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",62.0,41.0,68.2,0.22,0.9,16247
46,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",63.0,103.0,107.94,0.26,0.9,16248
47,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",45.0,41.0,68.2,0.22,0.9,16249
48,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",45.0,103.0,107.94,0.26,0.9,16250
49,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",54.0,41.0,68.2,0.22,0.9,16251
50,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",32.0,30.0,45.72,0.22,0.8,16252
51,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",52.0,110.0,88.16,0.23,0.9,16253
52,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",40.0,103.0,107.94,0.26,0.9,16254
53,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",43.0,110.0,88.16,0.23,0.9,16255
54,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",42.0,34.0,42.5,0.25,0.8,16256
55,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",42.0,110.0,88.16,0.23,0.9,16257
56,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",45.0,103.0,108.0,0.27,0.9,16258
57,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",48.0,85.0,81.2,0.23,0.9,16259
58,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",38.0,103.0,108.0,0.27,0.9,16260
59,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",49.0,36.0,5.47,0.02,0.8,16261
60,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",49.0,110.0,88.16,0.23,0.9,16262
61,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",43.0,34.0,42.5,0.25,0.8,16263
62,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",40.0,110.0,88.16,0.23,0.9,16264
63,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",51.0,41.0,68.2,0.22,0.9,16265
64,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",56.0,77.0,88.8,0.24,0.9,16266
65,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",55.0,40.0,51.98,0.23,0.8,16267
66,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",49.0,30.0,45.72,0.22,0.8,16268
67,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",44.0,110.0,88.16,0.23,0.9,16269
68,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",47.0,41.0,68.2,0.22,0.9,16270
69,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",56.0,64.0,110.6,0.28,0.9,16271
70,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",37.0,41.0,68.2,0.22,0.9,16272
71,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",53.0,36.0,5.47,0.02,0.8,16273
72,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",45.0,41.0,68.2,0.22,0.9,16274
73,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",49.0,110.0,88.16,0.23,0.9,16275
74,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",36.0,40.0,51.98,0.23,0.8,16276
75,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",38.0,110.0,88.16,0.23,0.9,16277
76,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",35.0,103.0,107.94,0.26,0.9,16278
77,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",36.0,64.0,110.6,0.28,0.9,16279
78,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",30.0,47.0,54.05,0.23,0.8,16280
79,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",21.0,110.0,88.16,0.23,0.9,16281
80,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",23.0,110.0,88.16,0.23,0.9,16282
81,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",24.0,40.0,51.98,0.23,0.8,16283
82,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",21.0,30.0,45.72,0.22,0.8,16284
83,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",13.0,67.0,53.11,0.23,0.8,16285
84,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",11.0,47.0,54.05,0.23,0.8,16286
85,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",14.0,34.0,42.5,0.25,0.8,16287
86,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",16.0,110.0,88.16,0.23,0.9,16288
87,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",12.0,103.0,107.94,0.26,0.9,16289
88,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",1.0,103.0,108.0,0.27,0.9,16290
89,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",5.0,110.0,88.16,0.23,0.9,16291
90,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",4.0,114.0,82.08,0.29,0.9,16292
91,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",3.0,67.0,53.11,0.23,0.8,16293
92,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",3.0,30.0,45.72,0.22,0.8,16294
93,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",1.0,85.0,81.2,0.23,0.9,16295
95,"(54, 33, 32, 31, 29, 30, 28, 25, 17, 18)",1.0,67.0,53.11,0.23,0.8,16296
15,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",1.0,103.0,107.94,0.26,0.9,16297
16,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",1.0,110.0,88.16,0.23,0.9,16298
17,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",1.0,103.0,107.94,0.26,0.9,16299
18,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",2.0,110.0,88.16,0.23,0.9,16300
19,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",4.0,110.0,88.16,0.23,0.9,16301
20,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",2.0,103.0,107.94,0.26,0.9,16302
21,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",2.0,110.0,88.16,0.23,0.9,16303
22,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",6.0,103.0,107.94,0.26,0.9,16304
23,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",12.0,110.0,129.92,0.23,1.0,16305
24,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",19.0,103.0,107.94,0.26,0.9,16306
25,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",21.0,110.0,88.16,0.23,0.9,16307
26,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",27.0,110.0,88.16,0.23,0.9,16308
27,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",37.0,110.0,88.16,0.23,0.9,16309
28,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",51.0,103.0,107.94,0.26,0.9,16310
29,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",61.0,110.0,88.16,0.23,0.9,16311
30,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",56.0,110.0,88.16,0.23,0.9,16312
31,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",56.0,103.0,108.0,0.27,0.9,16313
32,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",62.0,110.0,88.16,0.23,0.9,16314
33,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",64.0,103.0,107.94,0.26,0.9,16315
34,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",46.0,110.0,88.16,0.23,0.9,16316
35,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",49.0,110.0,88.16,0.23,0.9,16317
36,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",43.0,110.0,88.16,0.23,0.9,16318
37,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",34.0,103.0,107.94,0.26,0.9,16319
38,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",36.0,64.0,110.6,0.28,0.9,16320
39,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",45.0,110.0,88.16,0.23,0.9,16321
40,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",41.0,103.0,108.0,0.27,0.9,16322
41,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",49.0,110.0,88.16,0.23,0.9,16323
42,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",46.0,103.0,108.0,0.27,0.9,16324
43,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",35.0,64.0,110.6,0.28,0.9,16325
44,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",48.0,110.0,88.16,0.23,0.9,16326
45,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",49.0,110.0,88.16,0.23,0.9,16327
46,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",40.0,110.0,88.16,0.23,0.9,16328
47,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",28.0,110.0,88.16,0.23,0.9,16329
48,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",25.0,110.0,88.16,0.23,0.9,16330
49,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",39.0,64.0,110.6,0.28,0.9,16331
50,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",37.0,103.0,108.0,0.27,0.9,16332
51,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",34.0,108.0,103.09,0.24,0.9,16333
52,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",21.0,110.0,88.16,0.23,0.9,16334
53,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",31.0,110.0,88.16,0.23,0.9,16335
54,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",28.0,64.0,110.6,0.28,0.9,16336
55,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",23.0,110.0,88.16,0.23,0.9,16337
56,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",27.0,103.0,107.94,0.26,0.9,16338
57,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",29.0,64.0,110.6,0.28,0.9,16339
58,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",38.0,103.0,107.94,0.26,0.9,16340
59,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",28.0,110.0,129.92,0.23,1.0,16341
60,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",21.0,108.0,103.09,0.24,0.9,16342
61,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",38.0,103.0,108.0,0.27,0.9,16343
62,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",37.0,110.0,88.16,0.23,0.9,16344
63,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",38.0,110.0,88.16,0.23,0.9,16345
64,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",39.0,110.0,88.16,0.23,0.9,16346
65,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",21.0,103.0,107.94,0.26,0.9,16347
66,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",40.0,110.0,88.16,0.23,0.9,16348
67,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",45.0,108.0,103.09,0.24,0.9,16349
68,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",38.0,103.0,108.0,0.27,0.9,16350
69,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",32.0,110.0,88.16,0.23,0.9,16351
70,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",35.0,64.0,110.6,0.28,0.9,16352
71,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",37.0,108.0,103.09,0.24,0.9,16353
72,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",30.0,110.0,88.16,0.23,0.9,16354
73,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",26.0,64.0,110.6,0.28,0.9,16355
74,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",38.0,103.0,107.94,0.26,0.9,16356
75,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",39.0,110.0,88.16,0.23,0.9,16357
76,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",22.0,110.0,88.16,0.23,0.9,16358
77,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",29.0,110.0,88.16,0.23,0.9,16359
78,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",23.0,110.0,88.16,0.23,0.9,16360
79,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",14.0,103.0,107.94,0.26,0.9,16361
80,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",12.0,110.0,88.16,0.23,0.9,16362
81,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",21.0,110.0,88.16,0.23,0.9,16363
82,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",9.0,103.0,107.94,0.26,0.9,16364
83,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",8.0,110.0,88.16,0.23,0.9,16365
84,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",8.0,110.0,88.16,0.23,0.9,16366
85,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",3.0,108.0,103.09,0.24,0.9,16367
86,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",5.0,108.0,103.09,0.24,0.9,16368
87,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",7.0,103.0,107.94,0.26,0.9,16369
88,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",7.0,110.0,88.16,0.23,0.9,16370
89,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",2.0,110.0,88.16,0.23,0.9,16371
90,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",2.0,103.0,108.0,0.27,0.9,16372
91,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",2.0,64.0,110.6,0.28,0.9,16373
93,"(54, 33, 32, 31, 29, 30, 28, 15, 12, 13, 14)",3.0,110.0,88.16,0.23,0.9,16374
15,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",1.0,41.0,68.2,0.22,0.7,16375
16,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",1.0,110.0,88.16,0.23,0.8,16376
17,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",1.0,103.0,107.94,0.26,0.8,16377
19,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",4.0,103.0,107.94,0.26,0.8,16378
20,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",2.0,64.0,110.6,0.28,0.8,16379
21,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",8.0,77.0,88.8,0.24,0.8,16380
22,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",11.0,64.0,110.6,0.28,0.8,16381
23,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",17.0,114.0,82.08,0.29,0.7,16382
24,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",27.0,77.0,88.8,0.24,0.8,16383
25,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",29.0,103.0,107.94,0.26,0.8,16384
26,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",32.0,85.0,81.2,0.23,0.8,16385
27,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",41.0,110.0,88.16,0.23,0.8,16386
28,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",46.0,103.0,108.0,0.27,0.8,16387
29,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",68.0,64.0,110.6,0.28,0.8,16388
30,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",80.0,110.0,88.16,0.23,0.8,16389
31,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",77.0,114.0,82.08,0.29,0.7,16390
32,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",76.0,64.0,110.6,0.28,0.8,16391
33,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",93.0,110.0,88.16,0.23,0.8,16392
34,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",53.0,41.0,68.2,0.22,0.7,16393
35,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",56.0,103.0,108.0,0.27,0.8,16394
36,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",54.0,77.0,88.8,0.24,0.8,16395
37,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",52.0,77.0,88.8,0.24,0.8,16396
38,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",60.0,41.0,68.2,0.22,0.7,16397
39,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",49.0,110.0,88.16,0.23,0.8,16398
40,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",54.0,110.0,88.16,0.23,0.8,16399
41,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",66.0,77.0,88.8,0.24,0.8,16400
42,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",53.0,114.0,82.08,0.29,0.7,16401
43,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",45.0,110.0,88.16,0.23,0.8,16402
44,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",46.0,85.0,81.2,0.23,0.8,16403
45,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",55.0,110.0,88.16,0.23,0.8,16404
46,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",40.0,85.0,81.2,0.23,0.8,16405
47,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",43.0,77.0,88.8,0.24,0.8,16406
48,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",43.0,114.0,82.08,0.29,0.7,16407
49,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",32.0,103.0,107.94,0.26,0.8,16408
50,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",29.0,41.0,68.2,0.22,0.7,16409
51,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",31.0,114.0,82.08,0.29,0.7,16410
52,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",31.0,110.0,88.16,0.23,0.8,16411
53,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",36.0,103.0,107.94,0.26,0.8,16412
54,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",40.0,114.0,82.08,0.29,0.7,16413
55,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",48.0,77.0,88.8,0.24,0.8,16414
56,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",41.0,110.0,88.16,0.23,0.8,16415
57,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",48.0,103.0,108.0,0.27,0.8,16416
58,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",35.0,85.0,81.2,0.23,0.8,16417
59,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",32.0,110.0,88.16,0.23,0.8,16418
60,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",44.0,41.0,68.2,0.22,0.7,16419
61,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",36.0,103.0,107.94,0.26,0.8,16420
62,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",48.0,110.0,88.16,0.23,0.8,16421
63,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",45.0,103.0,108.0,0.27,0.8,16422
64,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",47.0,110.0,88.16,0.23,0.8,16423
65,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",61.0,114.0,82.08,0.29,0.7,16424
66,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",41.0,110.0,88.16,0.23,0.8,16425
67,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",33.0,103.0,108.0,0.27,0.8,16426
68,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",45.0,41.0,68.2,0.22,0.7,16427
69,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",45.0,103.0,107.94,0.26,0.8,16428
70,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",32.0,85.0,81.2,0.23,0.8,16429
71,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",54.0,85.0,81.2,0.23,0.8,16430
72,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",52.0,110.0,88.16,0.23,0.8,16431
73,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",42.0,110.0,88.16,0.23,0.8,16432
74,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",36.0,110.0,88.16,0.23,0.8,16433
75,"(54, 31, 32, 33, 29, 30, 28, 27, 34, 35)",33.0,103.0,107.94,0.26,0.8,16434
