start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
16.0;(26, 25, 28, 57, 58, 62);14.0;250.0;100.0;0.15;1.0;{26: 14.0};{62: 14.0};{26: {16.0: 1.0, 24.0: 1.0, 28.0: 1.0, 32.0: 4.0, 40.0: 2.0, 44.0: 1.0, 52.0: 1.0, 60.0: 1.0, 64.0: 1.0, 76.0: 1.0}};6;94
16.0;(22, 21, 20, 24, 28);124.0;250.0;100.0;0.15;1.0;{22: 124.0};{28: 124.0};{22: {16.0: 1.0, 20.0: 4.0, 28.0: 15.0, 32.0: 22.0, 36.0: 14.0, 48.0: 10.0, 52.0: 7.0, 56.0: 14.0, 60.0: 13.0, 64.0: 18.0, 80.0: 1.0, 84.0: 2.0, 88.0: 2.0, 92.0: 1.0}};5;95
16.0;(82, 66, 61, 28, 24, 20, 21);90.0;250.0;100.0;0.15;1.0;{82: 90.0};{21: 90.0};{82: {16.0: 1.0, 20.0: 1.0, 24.0: 6.0, 28.0: 8.0, 32.0: 6.0, 36.0: 11.0, 40.0: 8.0, 44.0: 3.0, 48.0: 6.0, 52.0: 4.0, 56.0: 6.0, 60.0: 4.0, 64.0: 4.0, 68.0: 5.0, 72.0: 6.0, 76.0: 6.0, 80.0: 3.0, 84.0: 2.0}};7;96
16.0;(25, 28, 57, 58, 70, 72, 76);478.0;250.0;100.0;0.15;1.0;{25: 478.0};{76: 478.0};{25: {16.0: 1.0, 20.0: 8.0, 24.0: 28.0, 28.0: 43.0, 32.0: 53.0, 36.0: 46.0, 40.0: 40.0, 44.0: 28.0, 48.0: 27.0, 52.0: 25.0, 56.0: 23.0, 60.0: 32.0, 64.0: 26.0, 68.0: 21.0, 72.0: 35.0, 76.0: 21.0, 80.0: 12.0, 84.0: 6.0, 88.0: 2.0, 92.0: 1.0}};7;97
16.0;(13, 14, 17, 31, 32, 33, 45, 46, 47, 62, 71, 84, 88);448.0;250.0;100.0;0.15;1.0;{13: 448.0};{88: 448.0};{13: {16.0: 1.0, 20.0: 10.0, 24.0: 15.0, 28.0: 25.0, 32.0: 34.0, 36.0: 31.0, 40.0: 24.0, 44.0: 45.0, 48.0: 28.0, 52.0: 16.0, 56.0: 22.0, 60.0: 30.0, 64.0: 34.0, 68.0: 29.0, 72.0: 29.0, 76.0: 14.0, 80.0: 18.0, 84.0: 29.0, 88.0: 13.0, 92.0: 1.0}};13;98
16.0;(1, 2, 3, 4, 5, 6, 17, 31, 32);92.0;250.0;100.0;0.15;1.0;{1: 92.0};{32: 91.0, 5: 1.0};{1: {16.0: 2.0, 20.0: 3.0, 24.0: 5.0, 28.0: 4.0, 32.0: 10.0, 36.0: 7.0, 40.0: 14.0, 44.0: 8.0, 48.0: 4.0, 52.0: 3.0, 56.0: 4.0, 60.0: 6.0, 64.0: 9.0, 68.0: 6.0, 72.0: 3.0, 76.0: 2.0, 84.0: 2.0}};9;99
16.0;(2, 7, 8, 9, 21, 22);67.0;250.0;100.0;0.15;0.9000000000000001;{2: 67.0};{22: 67.0};{2: {16.0: 3.0, 20.0: 13.0, 24.0: 45.0, 88.0: 4.0, 92.0: 2.0}};6;100
16.0;(22, 21, 9, 8, 7, 2);143.0;250.0;100.0;0.15;1.0;{22: 143.0};{2: 143.0};{22: {16.0: 3.0, 20.0: 13.0, 24.0: 35.0, 60.0: 62.0, 84.0: 17.0, 88.0: 6.0, 92.0: 7.0}};6;101
16.0;(47, 62, 70, 72, 76);353.0;250.0;100.0;0.15;1.0;{47: 353.0};{76: 353.0};{47: {16.0: 3.0, 20.0: 2.0, 24.0: 16.0, 28.0: 36.0, 32.0: 36.0, 36.0: 25.0, 40.0: 29.0, 44.0: 25.0, 48.0: 22.0, 52.0: 15.0, 56.0: 19.0, 60.0: 20.0, 64.0: 22.0, 68.0: 28.0, 72.0: 22.0, 76.0: 22.0, 80.0: 5.0, 84.0: 6.0}};5;102
16.0;(75, 76, 72, 70, 69, 62, 41, 40, 42, 43);635.0;250.0;100.0;0.15;1.0;{75: 635.0};{43: 635.0};{75: {16.0: 1.0, 20.0: 9.0, 24.0: 38.0, 28.0: 56.0, 32.0: 65.0, 36.0: 49.0, 40.0: 54.0, 44.0: 24.0, 48.0: 46.0, 52.0: 24.0, 56.0: 35.0, 60.0: 33.0, 64.0: 43.0, 68.0: 47.0, 72.0: 44.0, 76.0: 28.0, 80.0: 26.0, 84.0: 10.0, 88.0: 3.0}};10;103
