start_timestep;route;fleet_size;charge_cap;batt_cap;d_spec;SOC_init;incoming;arriving;depart_time;len;fleet_id
20.0;(26, 25, 28, 54, 61, 66, 82);260.0;250.0;100.0;0.2;1.0;{26: 260.0};{82: 260.0};{26: {20.0: 3.0, 24.0: 17.0, 28.0: 25.0, 32.0: 19.0, 36.0: 20.0, 40.0: 24.0, 44.0: 10.0, 48.0: 15.0, 52.0: 8.0, 56.0: 17.0, 60.0: 10.0, 64.0: 12.0, 68.0: 16.0, 72.0: 15.0, 76.0: 12.0, 80.0: 5.0, 84.0: 3.0, 88.0: 29.0}};7;229
20.0;(9, 18, 12, 11);3374.0;250.0;100.0;0.2;1.0;{9: 3374.0};{11: 3321.0, 12: 53.0};{9: {20.0: 54.0, 24.0: 174.0, 28.0: 326.0, 32.0: 308.0, 36.0: 246.0, 40.0: 258.0, 44.0: 217.0, 48.0: 199.0, 52.0: 164.0, 56.0: 184.0, 60.0: 200.0, 64.0: 232.0, 68.0: 256.0, 72.0: 212.0, 76.0: 183.0, 80.0: 112.0, 84.0: 49.0}};4;230
20.0;(7, 2, 3, 4, 5, 6, 14);136.0;250.0;100.0;0.2;1.0;{7: 136.0};{14: 136.0};{7: {20.0: 1.0, 24.0: 6.0, 28.0: 17.0, 32.0: 10.0, 36.0: 9.0, 40.0: 10.0, 44.0: 9.0, 48.0: 7.0, 52.0: 5.0, 56.0: 8.0, 60.0: 9.0, 64.0: 4.0, 68.0: 5.0, 72.0: 9.0, 76.0: 10.0, 80.0: 3.0, 84.0: 1.0, 88.0: 2.0, 92.0: 11.0}};7;231
20.0;(22, 23, 37, 43, 44, 33, 32, 31, 17, 14);52.0;250.0;100.0;0.2;1.0;{22: 52.0};{14: 50.0, 33: 1.0, 43: 1.0};{22: {20.0: 3.0, 24.0: 6.0, 32.0: 7.0, 40.0: 6.0, 44.0: 11.0, 48.0: 5.0, 64.0: 8.0, 72.0: 3.0, 80.0: 3.0}};10;232
20.0;(21, 9, 8, 7, 2, 3, 4);226.0;250.0;100.0;0.2;1.0;{21: 226.0};{4: 202.0, 8: 3.0, 9: 21.0};{21: {20.0: 25.0, 28.0: 201.0}};7;233
20.0;(55, 57, 58, 62, 47, 46, 45, 33, 32, 31, 17, 14);210.0;250.0;100.0;0.2;1.0;{55: 210.0};{14: 210.0};{55: {20.0: 2.0, 24.0: 37.0, 28.0: 1.0, 48.0: 47.0, 64.0: 50.0, 68.0: 72.0, 76.0: 1.0}};12;234
20.0;(82, 81, 77, 72, 70, 58, 56);305.0;250.0;100.0;0.2;1.0;{82: 305.0};{56: 301.0, 58: 4.0};{82: {20.0: 5.0, 24.0: 14.0, 28.0: 33.0, 32.0: 30.0, 36.0: 22.0, 40.0: 25.0, 44.0: 29.0, 48.0: 16.0, 52.0: 19.0, 60.0: 23.0, 64.0: 19.0, 68.0: 23.0, 72.0: 18.0, 76.0: 22.0, 80.0: 7.0}};7;235
20.0;(3, 2, 7, 8, 9, 21, 22);33.0;250.0;100.0;0.2;1.0;{3: 33.0};{22: 33.0};{3: {20.0: 1.0, 24.0: 1.0, 28.0: 2.0, 36.0: 3.0, 40.0: 3.0, 44.0: 6.0, 48.0: 2.0, 56.0: 2.0, 60.0: 4.0, 68.0: 2.0, 80.0: 4.0, 84.0: 3.0}};7;236
20.0;(41, 62, 58);1.0;250.0;100.0;0.2;0.5;{41: 1.0};{58: 1.0};{41: {20.0: 1.0}};3;237
20.0;(43, 37, 23, 22, 21, 18, 12);6.0;250.0;100.0;0.2;0.5;{43: 6.0};{12: 6.0};{43: {20.0: 2.0, 56.0: 1.0, 80.0: 1.0, 84.0: 2.0}};7;238
