ID,segment_id,pois_type,type_ID,dir,dist_along_segment,ID,demand_0,tc_0,demand_1,tc_1
83,9.0,ra,55.0,2,15445.3718,83,0.0,0.0,0.0,0.0
84,9.0,od,27.0,2,33157.1268,84,0.0,0.0,0.0,0.0
85,9.0,link,7.0,2,33157.1268,85,0.0,0.0,0.0,0.0
86,10.0,link,3.0,2,0.0,86,0.0,3438.331499999415,493.459340945661,3335.6707999990467
87,10.0,ra,53.0,2,14793.4065,87,508.6463556124609,3438.331499999415,14.48111428732789,3335.6707999990467
88,10.0,link,4.0,2,15227.5355,88,14.926794157632491,3438.331499999415,0.0,3335.6707999990467
89,11.0,link,3.0,2,0.0,89,0.0,233.18080000000208,17.566101004627107,252.11530000001156
90,11.0,ra,54.0,2,6967.4871,90,16.246842159676948,233.18080000000208,17.864640815969118,252.11530000001156
91,11.0,ra,56.0,1,14053.3882,91,0.0,0.0,14.686477361091377,252.11530000001156
92,11.0,link,5.0,2,19878.6901,92,30.10644644502427,233.18080000000208,0.0,252.11530000001156
93,12.0,link,4.0,2,0.0,93,0.0,8304.861799999413,1128.7153327431981,8193.721099999251
94,12.0,ra,58.0,0,13722.6357,94,1139.6459302023823,8304.861799999413,0.0,0.0
95,12.0,ra,57.0,1,13775.3692,95,0.0,0.0,569.4412148164606,8193.721099999251
96,12.0,link,5.0,2,20725.0958,96,581.5446339051007,8304.861799999413,0.0,8193.721099999251
97,13.0,link,4.0,2,0.0,97,0.0,87507.57489999817,17284.495377016126,88750.61359999745
98,13.0,od,17.0,2,19475.3531,98,17042.40920102162,87507.57489999817,15039.89500387599,89339.4950999974
99,13.0,ra,59.0,2,36309.8953,99,14910.215377250079,88569.17639999786,16685.935176999643,89339.4950999974
100,13.0,ra,63.0,1,54986.8927,100,0.0,0.0,12116.481052639461,89339.4950999974
101,13.0,ra,62.0,0,55258.2919,101,16782.438809625197,88569.17639999786,0.0,0.0
102,13.0,od,18.0,2,68549.1823,102,11771.632163506385,88569.17639999786,14623.374437230168,85159.72339999741
103,13.0,ra,70.0,2,85720.8849,103,14439.733672863758,84090.28509999791,5473.345546975186,85159.72339999741
104,13.0,ra,71.0,1,92148.0377,104,0.0,0.0,24803.698192192645,85159.72339999741
105,13.0,ra,75.0,0,106351.1983,105,17348.089355083073,84090.28509999791,0.0,0.0
106,13.0,ra,80.0,2,121274.1283,106,12548.734382273115,84090.28509999791,9659.531936141775,85159.72339999741
107,13.0,link,8.0,2,132616.9692,107,9538.227251249165,84090.28509999791,0.0,85159.72339999741
108,14.0,link,5.0,2,0.0,108,0.0,8538.042599999417,391.35741548857754,8445.836399999263
109,14.0,ra,61.0,0,4629.4826,109,395.2671965475607,8538.042599999417,0.0,0.0
110,14.0,ra,60.0,1,4633.7319,110,0.0,0.0,165.7806622571196,8445.836399999263
111,14.0,link,6.0,2,6596.6004,111,167.95335575617133,8538.042599999417,0.0,8445.836399999263
112,15.0,link,6.0,2,0.0,112,0.0,15355.273599995731,1221.9662080405092,15413.697199995579
113,15.0,od,21.0,2,7927.7943,113,1217.3345052098664,15355.273599995731,1037.2736858191786,5823.797999999755
114,15.0,ra,64.0,1,25738.7432,114,0.0,0.0,1148.3865859503478,5823.797999999755
115,15.0,ra,65.0,0,25740.9022,115,1027.4679905049202,5768.044499999463,0.0,0.0
116,15.0,od,22.0,2,45457.6034,116,1137.2680991479283,5768.044499999463,0.0,0.0
117,15.0,link,,2,48631.1786,117,0.0,0.0,0.0,0.0
118,16.0,link,6.0,2,0.0,118,0.0,11085.355999996335,1346.812577405462,10934.726199996338
119,16.0,ra,66.0,1,12316.8386,119,0.0,0.0,2254.403031180356,10934.726199996338
120,16.0,ra,67.0,0,12575.9467,120,1394.0884620647912,11085.355999996335,0.0,0.0
121,16.0,ra,72.0,0,25449.0803,121,1427.0326879151444,11085.355999996335,0.0,0.0
122,16.0,ra,74.0,1,32933.752,122,0.0,0.0,1818.6381180629878,10934.726199996338
123,16.0,ra,76.0,0,49497.4689,123,2665.8494885725345,11085.355999996335,0.0,0.0
124,16.0,ra,77.0,1,49565.5184,124,0.0,0.0,1971.580383866145,10934.726199996338
125,16.0,ra,82.0,1,67595.9688,125,0.0,0.0,337.5472013341068,10934.726199996338
126,16.0,ra,83.0,0,68666.0746,126,2124.9081820805904,11085.355999996335,0.0,0.0
127,16.0,od,24.0,2,70682.8975,127,223.57199835445,11085.355999996335,1395.4782099684278,13497.232399995979
128,16.0,ra,86.0,1,81021.8927,128,0.0,0.0,1509.2088055729942,13497.232399995979
129,16.0,ra,89.0,0,92123.3791,129,3012.372420616809,14049.92889999639,0.0,0.0
130,16.0,ra,90.0,1,92203.5095,130,0.0,0.0,1868.3688505053433,13497.232399995979
131,16.0,ra,94.0,2,106046.1166,131,1956.1347196831334,14049.92889999639,1062.4608599910061,13497.232399995979
132,16.0,link,12.0,2,113917.8108,132,1105.9674383251415,14049.92889999639,0.0,13497.232399995979
133,17.0,link,,2,0.0,133,0.0,0.0,0.0,0.0
134,17.0,link,7.0,2,109.925,134,0.0,0.0,0.0,0.0
135,18.0,link,7.0,2,0.0,135,0.0,6255.568499999935,62.93350295706458,6069.2984999998625
136,18.0,od,28.0,2,1036.9156,136,64.86496564518534,6255.568499999935,3471.935249952132,30699.57989999948
137,18.0,ra,68.0,0,12318.138,137,3461.705580130827,30685.553899999584,0.0,0.0
138,18.0,ra,69.0,1,12346.3057,138,0.0,0.0,4555.824932960359,30699.57989999948
139,18.0,ra,73.0,2,27186.3294,139,4562.386886002102,30685.553899999584,15234.865550751234,30699.57989999948
140,18.0,ra,81.0,2,76811.9777,140,15227.90505732073,30685.553899999584,4623.505165408739,30699.57989999948
141,18.0,ra,84.0,0,91803.7907,141,4600.320858702144,30685.553899999584,0.0,0.0
142,18.0,ra,85.0,1,91872.4612,142,0.0,0.0,9044.793579497273,30699.57989999948
143,18.0,ra,92.0,2,121334.7327,143,9061.733124587614,30685.553899999584,1455.4053769033806,30699.57989999948
144,18.0,link,11.0,2,126075.5317,144,1454.7404324356455,30685.553899999584,0.0,30699.57989999948
145,19.0,link,7.0,2,0.0,145,0.0,0.0,0.0,0.0
146,19.0,link,,2,18219.5771,146,0.0,0.0,0.0,0.0
147,20.0,link,,2,0.0,147,0.0,0.0,0.0,0.0
